,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
22113,0,0,0,1,0,0,0,0,0,0,0,0
22114,1,1,0,0,1,0,0,0,1,0,0,1
22115,1,1,0,0,0,0,0,0,0,0,0,0
22116,0,0,0,1,0,1,0,0,0,0,0,0
22117,0,1,1,1,0,0,0,0,0,0,0,0
22118,1,1,0,0,0,0,0,0,1,1,0,0
22119,0,0,0,0,1,1,0,0,0,1,0,0
22120,1,1,1,0,0,0,0,0,0,0,0,0
22121,0,0,0,1,1,0,0,0,0,0,0,0
22122,1,1,1,0,0,0,0,0,0,0,0,0
22123,1,1,0,1,0,0,0,0,0,0,0,0
22124,1,1,1,0,0,0,0,0,0,0,0,0
22125,0,0,0,0,1,0,0,0,0,0,0,0
22126,1,1,1,0,1,0,0,0,0,0,0,0
22127,0,0,0,1,0,0,1,1,0,0,0,0
22128,1,1,1,0,1,0,0,0,0,0,0,0
22129,1,0,1,0,1,0,0,0,0,0,0,0
22130,0,0,1,1,0,1,1,1,0,0,0,0
22131,1,1,1,0,0,0,0,0,0,0,0,0
22132,1,1,1,0,0,1,0,0,0,0,0,0
22133,1,1,1,0,0,0,0,0,0,1,0,0
22134,0,0,0,0,0,0,0,0,0,0,0,0
22135,0,0,1,0,1,1,0,0,0,0,0,0
22136,1,1,1,0,0,1,0,0,0,0,0,0
22137,0,0,1,0,1,0,0,0,0,0,0,0
22138,1,1,0,1,0,0,1,0,1,0,0,0
22139,1,1,1,0,0,1,0,0,0,1,0,0
22140,0,0,1,0,1,0,0,0,0,0,0,0
22141,1,1,0,1,0,1,0,0,1,0,0,0
22142,1,1,0,0,0,0,1,0,1,1,0,0
22143,0,0,0,1,0,0,1,1,0,0,0,0
22144,0,0,0,1,0,0,0,0,0,0,0,0
22145,1,1,0,1,1,0,1,0,0,0,0,0
22146,0,0,0,0,1,0,1,1,1,0,0,0
22147,1,1,0,1,0,0,0,0,0,0,0,0
22148,1,1,0,0,0,0,0,0,1,0,0,0
22149,0,0,1,0,0,0,0,0,0,0,0,0
22150,1,0,1,0,1,0,0,0,0,0,0,0
22151,0,1,0,0,0,0,1,0,1,1,0,0
22152,1,1,1,1,1,0,0,0,0,0,0,0
22153,0,0,1,0,0,0,0,0,0,0,0,0
22154,1,1,1,1,0,0,0,0,0,0,0,0
22155,1,1,0,0,0,0,0,0,0,0,0,0
22156,1,1,1,0,1,0,0,0,0,0,0,0
22157,1,1,1,1,0,1,0,0,0,0,0,0
22158,1,1,1,0,1,0,0,0,0,0,0,0
22159,1,1,0,1,0,0,0,0,0,0,0,0
22160,1,1,1,0,0,0,0,0,0,0,0,0
22161,0,0,0,0,0,0,1,1,0,0,0,0
22162,1,1,0,1,1,0,0,0,0,0,0,0
22163,1,1,1,0,0,0,0,0,0,0,0,0
22164,1,1,1,0,0,0,0,0,0,0,0,0
22165,0,0,0,0,1,0,0,0,0,0,0,0
22166,1,1,0,1,0,0,0,0,0,0,0,0
22167,1,1,1,0,1,1,0,0,0,0,0,0
22168,0,0,1,0,1,1,1,1,0,0,0,0
22169,0,0,0,0,0,0,0,0,1,0,0,0
22170,1,1,1,0,1,0,0,0,0,0,0,0
22171,0,0,1,0,0,0,0,0,0,0,0,1
22172,0,0,0,0,0,0,0,0,1,1,0,0
22173,1,1,0,0,0,0,0,0,0,0,0,1
22174,1,1,0,1,0,0,0,0,0,0,0,0
22175,1,1,1,1,0,0,0,0,0,0,0,0
22176,1,1,1,0,0,0,0,0,0,0,0,0
22177,1,1,1,1,1,0,0,0,0,0,0,0
22178,0,0,1,0,1,0,0,0,0,1,0,0
22179,1,1,1,1,0,0,0,0,0,0,0,0
22180,1,0,1,0,0,1,1,1,0,0,1,0
22181,0,0,1,0,0,1,1,1,0,1,0,0
22182,0,0,1,0,0,0,0,0,0,1,0,0
22183,1,1,0,0,0,0,1,0,0,0,0,0
22184,0,0,0,1,0,0,0,0,0,0,0,0
22185,0,0,0,0,1,0,1,1,1,1,0,0
22186,1,1,1,0,1,0,0,0,0,0,0,0
22187,0,0,0,1,0,0,0,0,0,0,0,0
22188,2,1,0,0,1,0,0,0,1,0,0,0
22189,0,0,0,0,0,1,1,1,0,0,0,0
22190,1,1,1,0,0,0,0,0,0,0,0,0
22191,0,0,0,1,1,1,0,0,0,0,0,0
22192,0,0,1,0,0,0,1,0,0,0,0,0
22193,1,1,0,0,0,0,0,0,0,0,0,0
22194,0,0,0,1,0,0,0,0,0,0,0,0
22195,0,0,0,1,1,0,1,0,1,0,0,1
22196,1,1,0,1,0,1,0,0,0,0,0,0
22197,1,1,1,1,0,0,0,0,0,0,0,0
22198,0,0,0,0,0,0,0,0,0,0,0,0
22199,1,1,1,0,0,0,0,0,0,0,0,0
22200,1,1,1,0,0,0,0,0,0,0,0,0
22201,1,0,1,0,0,0,0,0,0,0,1,0
22202,1,1,1,0,1,1,0,0,0,0,0,0
22203,1,0,1,1,0,0,0,1,0,0,0,0
22204,1,1,1,0,1,0,0,0,0,0,0,0
22205,1,1,1,0,0,1,0,0,0,0,0,0
22206,1,1,0,0,0,0,0,0,1,0,0,0
22207,1,1,1,0,0,0,0,0,0,1,0,0
22208,0,1,1,0,0,0,0,0,0,0,0,0
22209,0,0,0,1,0,0,0,0,0,0,0,0
22210,1,1,1,0,1,0,0,0,0,0,0,0
22211,0,0,0,0,1,0,1,1,1,0,0,1
22212,1,1,1,0,0,1,0,0,0,0,0,0
22213,1,0,1,1,0,0,0,1,0,0,0,0
22214,0,0,0,0,0,0,0,0,0,0,0,0
22215,1,1,0,0,0,0,0,0,0,0,0,0
22216,1,1,0,0,0,0,0,0,0,0,0,1
22217,0,0,1,0,1,1,1,1,0,0,0,0
22218,0,0,1,0,1,0,1,1,0,0,0,0
22219,1,1,0,1,1,0,0,0,0,0,0,0
22220,1,1,1,1,0,0,0,0,0,0,1,0
22221,0,0,1,1,0,0,1,1,0,0,0,0
22222,0,0,0,0,0,0,0,0,1,0,1,0
22223,0,0,0,0,0,1,1,1,1,0,1,0
22224,1,1,1,0,0,0,0,1,0,0,0,0
22225,1,0,1,0,0,0,1,1,0,0,0,0
22226,1,1,1,0,0,0,0,0,0,1,0,0
22227,1,1,0,0,0,0,0,0,1,0,0,0
22228,1,0,1,1,0,0,1,1,0,0,0,0
22229,0,1,1,0,0,0,0,0,0,0,0,0
22230,1,1,1,0,1,0,0,0,0,0,0,0
22231,1,1,1,0,1,1,0,0,0,0,0,0
22232,0,0,0,0,1,0,0,0,1,0,0,0
22233,2,1,1,0,0,1,0,0,0,1,0,0
22234,1,1,1,1,0,0,0,0,0,0,0,0
22235,1,1,0,0,0,0,0,0,1,0,0,0
22236,0,0,0,1,0,0,1,1,1,0,0,0
22237,0,0,1,0,0,0,0,0,0,0,0,0
22238,0,0,0,1,1,0,1,1,0,0,0,0
22239,1,1,1,1,0,0,0,0,0,0,0,0
22240,1,0,1,0,0,0,0,0,0,0,0,0
22241,1,1,0,0,0,0,0,0,0,0,0,0
22242,1,1,0,0,0,1,0,0,0,0,0,0
22243,2,1,0,0,0,0,0,0,1,0,0,0
22244,1,1,1,0,0,0,0,0,0,0,0,0
22245,1,1,1,1,0,0,0,0,0,0,0,0
22246,0,0,1,0,0,0,0,0,0,0,0,0
22247,1,1,1,1,1,0,0,0,0,0,0,0
22248,0,1,0,0,0,0,0,0,0,1,0,0
22249,0,0,0,1,0,0,0,0,0,0,0,0
22250,1,1,1,0,0,1,0,0,0,0,0,0
22251,1,1,1,1,0,0,0,0,0,0,0,0
22252,0,0,1,0,0,0,0,0,0,0,0,0
22253,1,1,1,0,1,0,0,0,0,0,0,0
22254,1,1,1,1,0,0,0,0,0,0,1,0
22255,1,0,1,1,0,0,0,0,0,0,0,0
22256,0,1,0,0,0,0,0,0,0,0,0,0
22257,0,0,0,1,0,0,0,0,0,0,0,0
22258,1,1,1,0,0,0,0,0,0,0,0,0
22259,1,1,0,0,0,0,0,0,0,0,0,0
22260,1,0,1,0,0,1,0,0,0,0,1,0
22261,1,1,0,0,0,0,0,0,0,0,0,0
22262,1,1,1,0,1,0,0,0,0,0,0,0
22263,0,0,1,0,1,0,0,0,0,0,0,0
22264,2,1,1,0,1,0,0,0,0,0,0,0
22265,0,0,1,1,0,0,0,0,0,0,0,0
22266,0,0,0,0,0,0,0,0,0,0,0,0
22267,0,0,0,0,0,0,0,0,1,1,0,0
22268,1,1,1,1,0,0,0,0,0,0,0,0
22269,0,0,0,0,1,0,0,0,0,0,0,0
22270,1,1,1,1,0,0,0,0,0,0,0,0
22271,0,0,0,1,1,1,0,0,0,0,0,0
22272,0,0,0,1,0,0,0,0,1,0,0,0
22273,1,1,1,0,0,0,0,0,0,0,0,1
22274,1,0,1,1,0,0,0,1,0,0,0,0
22275,1,1,1,0,1,0,0,0,0,0,0,0
22276,1,1,1,0,0,0,0,0,0,0,0,0
22277,0,0,0,0,1,0,0,0,0,0,0,0
22278,1,1,0,0,0,0,0,0,0,0,0,0
22279,1,0,1,0,0,0,0,1,0,0,0,0
22280,0,0,0,1,0,0,0,0,0,0,0,0
22281,1,1,0,0,0,0,0,0,1,0,0,0
22282,0,1,0,0,1,0,0,0,0,0,0,0
22283,0,0,0,0,0,0,1,1,1,1,0,1
22284,0,0,0,1,1,0,0,0,0,0,0,0
22285,1,1,0,0,0,0,0,0,0,0,0,0
22286,1,1,1,0,0,0,0,0,0,0,0,0
22287,1,1,0,0,0,0,1,0,1,0,0,0
22288,0,0,0,1,0,1,0,0,0,0,0,0
22289,0,0,0,1,0,0,0,0,1,0,0,1
22290,0,0,0,0,0,1,0,0,1,0,0,0
22291,1,1,0,0,1,0,0,0,1,0,0,0
22292,0,0,0,0,0,0,1,1,1,0,0,0
22293,1,1,1,0,0,0,0,0,0,0,0,0
22294,0,0,1,0,1,0,0,0,0,0,0,0
22295,0,0,0,0,1,0,1,1,0,0,0,0
22296,0,1,0,1,0,0,1,0,1,0,0,0
22297,1,1,0,0,1,0,0,0,0,0,0,0
22298,1,1,1,0,0,0,0,0,0,0,0,0
22299,0,1,0,0,1,0,1,0,0,0,0,0
22300,0,0,1,1,1,0,0,0,0,0,0,0
22301,0,0,0,1,1,0,1,1,0,0,0,1
22302,0,0,0,0,0,0,0,0,0,0,0,0
22303,2,1,1,0,0,0,0,0,0,0,0,0
22304,1,1,0,0,0,1,0,0,1,0,0,0
22305,1,1,1,1,0,1,0,0,0,1,0,0
22306,0,0,1,0,0,1,0,0,0,1,0,0
22307,0,0,0,0,1,0,0,0,0,0,0,0
22308,0,0,1,1,0,0,0,0,0,0,0,0
22309,1,1,0,1,0,1,0,0,1,0,0,0
22310,1,1,1,0,1,1,1,0,0,0,0,0
22311,0,0,1,0,1,0,1,1,0,0,0,0
22312,0,0,0,0,1,0,0,0,0,0,0,0
22313,0,0,0,0,0,0,0,0,0,0,1,0
22314,1,1,0,0,0,0,0,0,0,0,1,0
22315,0,0,1,0,0,0,1,1,0,0,0,0
22316,1,2,1,1,0,0,0,0,0,0,0,0
22317,1,1,1,0,0,0,1,0,0,0,0,1
22318,1,1,0,1,0,1,0,0,0,0,0,0
22319,1,1,1,1,0,0,0,0,0,0,0,0
22320,0,0,0,0,0,0,0,1,1,0,0,0
22321,1,1,0,0,0,0,0,0,0,0,0,0
22322,0,0,1,1,0,0,0,0,0,0,0,0
22323,1,1,1,1,0,0,0,0,0,0,0,0
22324,0,0,1,0,1,0,0,0,0,0,0,0
22325,0,0,1,0,0,0,0,0,0,0,0,0
22326,0,1,0,0,0,1,0,0,0,1,0,0
22327,1,1,1,1,0,0,0,0,0,0,0,0
22328,0,0,0,0,1,0,0,0,0,0,0,0
22329,0,0,0,0,0,0,0,0,0,1,0,1
22330,1,1,0,0,0,0,0,0,0,0,0,0
22331,1,0,1,0,1,0,0,0,0,0,0,0
22332,1,1,1,0,0,1,0,0,0,0,1,0
22333,1,1,1,0,0,0,0,0,0,0,0,0
22334,1,1,1,0,1,0,0,0,0,0,0,0
22335,0,0,0,0,0,0,1,1,1,0,0,1
22336,1,1,1,0,1,0,0,0,0,0,0,0
22337,1,1,0,1,0,0,0,0,0,0,0,0
22338,0,0,0,0,0,0,0,0,0,0,0,0
22339,0,0,1,0,0,0,0,0,0,0,0,0
22340,1,0,0,1,0,0,0,1,1,0,1,0
22341,1,1,1,0,1,0,0,0,0,0,0,1
22342,1,1,0,1,1,0,0,0,0,0,0,0
22343,1,1,0,1,0,0,0,0,0,0,1,0
22344,0,0,1,1,0,0,0,0,0,0,0,0
22345,1,1,1,0,0,0,0,0,0,0,0,0
22346,1,1,1,0,0,1,0,0,0,0,0,0
22347,1,1,0,0,0,0,0,0,1,0,0,0
22348,0,0,0,0,0,0,0,0,0,0,0,0
22349,1,1,0,0,0,0,0,0,0,0,0,0
22350,0,0,0,0,1,0,1,1,1,0,0,0
22351,0,0,1,1,0,0,0,0,0,0,1,0
22352,0,0,1,0,0,0,1,1,0,0,0,0
22353,1,1,1,1,0,0,0,0,0,0,0,0
22354,0,0,1,0,0,0,0,0,0,0,0,0
22355,1,1,1,0,0,1,0,0,0,0,0,0
22356,1,1,1,1,0,0,0,0,0,0,0,0
22357,0,0,1,0,0,1,1,1,0,0,0,0
22358,1,1,1,0,1,1,0,0,0,1,0,0
22359,1,1,0,0,0,0,0,0,1,0,0,0
22360,1,1,0,1,0,0,0,0,0,0,1,0
22361,1,1,0,0,1,0,0,0,0,0,0,0
22362,1,1,0,0,1,0,0,0,0,0,0,0
22363,0,0,1,1,0,1,0,0,0,0,0,0
22364,1,1,0,0,0,0,0,0,0,0,0,0
22365,1,1,1,1,0,0,0,0,0,0,0,0
22366,0,0,0,1,0,1,0,0,0,0,0,0
22367,1,1,0,0,0,1,0,0,0,0,0,0
22368,1,1,1,0,0,1,0,0,0,0,0,0
22369,1,1,1,0,0,1,0,0,0,0,0,0
22370,0,0,0,0,0,0,1,0,1,0,0,0
22371,0,0,0,1,0,1,1,1,1,0,0,0
22372,1,1,0,0,0,1,1,0,0,1,0,0
22373,0,0,1,1,1,0,0,0,0,0,0,0
22374,0,0,1,1,0,0,1,0,0,0,0,0
22375,1,1,1,0,0,0,0,0,0,0,0,0
22376,1,1,1,0,0,0,0,0,0,1,0,0
22377,1,1,1,1,0,0,0,0,0,0,0,0
22378,0,0,0,0,0,0,0,0,0,0,0,0
22379,1,1,1,1,0,0,1,0,0,0,0,0
22380,1,1,0,1,0,0,0,0,0,0,0,1
22381,1,1,1,1,1,0,0,0,0,0,0,0
22382,0,0,0,1,0,0,1,1,0,0,0,0
22383,1,1,0,0,0,0,0,0,0,0,0,0
22384,1,1,1,0,0,0,0,0,0,0,0,0
22385,0,0,0,0,0,0,1,1,1,0,0,0
22386,0,0,1,0,1,0,0,0,0,1,0,0
22387,1,1,1,0,1,1,0,0,0,0,0,0
22388,1,1,0,0,0,0,0,0,0,0,0,0
22389,1,1,0,0,0,0,1,0,1,0,0,0
22390,1,1,0,1,1,1,0,0,1,0,0,0
22391,1,1,1,0,0,0,0,0,0,0,0,0
22392,0,1,0,0,1,0,1,0,0,0,0,0
22393,1,1,1,0,0,1,0,0,0,0,0,0
22394,0,0,0,0,0,0,0,0,1,1,1,0
22395,0,0,0,0,0,0,1,1,1,0,0,0
22396,1,1,1,0,0,0,0,0,0,0,0,0
22397,1,1,1,0,0,0,0,0,0,0,0,0
22398,1,0,1,1,1,1,0,0,0,0,0,0
22399,0,0,0,0,1,0,0,0,1,0,0,0
22400,1,0,1,1,0,1,0,0,0,0,0,0
22401,0,0,0,0,0,0,1,1,1,0,0,0
22402,1,1,0,0,1,0,0,0,0,0,0,0
22403,0,0,1,1,0,0,1,1,0,0,0,0
22404,0,0,0,1,0,0,0,0,0,0,1,0
22405,0,0,1,1,0,0,1,1,0,0,0,0
22406,0,0,0,0,0,0,0,0,0,0,0,0
22407,2,1,1,0,1,0,0,0,0,0,0,0
22408,0,0,1,0,1,1,1,1,0,0,0,0
22409,0,0,0,0,0,0,0,0,0,0,0,0
22410,1,1,1,0,0,0,0,0,0,0,0,0
22411,1,1,1,1,0,0,0,0,0,0,0,0
22412,1,1,0,0,1,0,0,0,0,0,0,0
22413,0,0,0,0,0,0,1,1,1,0,0,0
22414,0,0,0,1,0,0,0,0,0,0,0,0
22415,1,1,0,0,1,0,0,0,1,0,0,0
22416,1,1,0,0,0,0,0,0,1,0,1,0
22417,1,1,0,0,0,0,0,0,0,0,0,0
22418,0,0,1,0,1,0,0,0,0,0,0,1
22419,1,1,1,0,0,0,0,0,0,0,0,0
22420,1,1,0,0,1,0,0,0,0,1,0,0
22421,1,1,0,0,1,0,0,0,1,1,0,0
22422,1,1,0,0,0,0,0,0,0,0,0,0
22423,1,1,0,0,0,1,0,0,1,0,1,0
22424,1,1,1,0,1,0,0,0,0,1,0,0
22425,1,1,0,0,0,0,0,0,0,0,0,0
22426,0,1,0,1,0,0,0,0,0,0,0,0
22427,1,0,1,0,1,0,0,0,0,0,0,0
22428,0,0,0,0,0,1,0,0,1,0,0,0
22429,0,0,0,0,1,0,1,1,1,0,0,0
22430,1,1,0,1,0,0,0,0,0,0,0,0
22431,1,1,0,1,1,0,0,0,0,0,0,1
22432,0,0,1,0,0,0,1,1,0,0,0,0
22433,1,0,1,0,0,0,0,0,0,0,0,0
22434,1,1,1,1,1,1,0,0,0,0,0,0
22435,1,1,1,0,0,0,0,0,0,0,0,0
22436,1,1,0,0,0,1,0,0,1,1,0,0
22437,0,0,1,0,1,0,0,0,0,0,0,1
22438,0,1,0,0,1,0,1,0,0,0,0,0
22439,1,1,0,0,0,0,0,1,0,0,0,0
22440,1,1,1,0,0,0,0,0,0,0,0,0
22441,1,1,1,0,1,0,0,0,0,0,0,1
22442,1,1,1,0,1,0,0,0,0,0,0,0
22443,1,1,1,1,0,0,0,0,0,0,1,0
22444,1,1,0,1,0,0,0,0,1,0,0,0
22445,1,1,0,0,0,0,0,0,0,0,0,0
22446,0,0,0,0,1,1,0,0,0,0,0,0
22447,0,0,1,0,0,0,0,0,0,0,0,0
22448,1,1,1,0,0,1,0,0,0,0,0,0
22449,0,0,0,1,0,0,0,0,1,0,0,0
22450,1,1,1,0,0,0,0,0,0,0,0,0
22451,0,0,0,0,1,0,0,0,0,0,0,0
22452,1,1,1,1,0,0,0,0,0,0,0,0
22453,0,0,0,0,1,0,1,1,0,0,0,0
22454,0,0,0,0,0,1,1,1,1,1,0,0
22455,1,1,1,0,0,0,0,0,0,0,0,0
22456,0,0,0,0,1,0,1,1,1,0,0,1
22457,0,0,0,0,0,0,0,0,0,0,1,0
22458,1,1,0,0,1,0,0,0,0,0,0,0
22459,0,0,0,1,0,0,0,0,0,0,0,0
22460,0,1,0,0,1,0,0,0,0,0,0,0
22461,1,1,0,0,0,0,0,0,1,0,0,0
22462,0,0,0,0,0,0,0,0,0,0,0,1
22463,1,1,0,0,0,0,0,0,0,1,0,0
22464,0,0,0,0,1,0,1,1,1,1,0,0
22465,1,1,1,0,0,0,0,0,0,1,0,0
22466,0,0,1,0,0,0,0,0,0,0,0,0
22467,1,1,1,0,0,0,0,0,0,1,0,0
22468,0,0,0,1,1,0,1,1,1,0,0,0
22469,0,0,1,0,0,1,1,1,0,0,0,0
22470,1,1,0,1,0,0,0,0,1,0,0,0
22471,1,1,1,0,0,0,0,0,0,0,0,0
22472,1,1,1,1,1,0,0,0,0,0,0,0
22473,0,0,0,0,1,0,1,1,1,1,0,0
22474,0,0,0,0,0,0,1,0,1,0,1,1
22475,0,0,0,0,0,0,0,0,0,1,0,0
22476,0,0,1,1,0,1,0,0,0,0,0,0
22477,1,1,0,0,1,0,0,0,0,1,0,0
22478,1,1,1,0,0,0,0,0,0,0,0,0
22479,0,0,1,0,0,0,0,0,0,0,0,0
22480,1,1,0,0,0,0,0,0,0,0,0,0
22481,1,1,1,0,0,0,0,0,0,0,0,0
22482,0,0,0,0,0,0,0,0,0,0,0,0
22483,1,0,0,0,0,1,0,0,0,0,0,0
22484,2,1,1,0,1,0,0,0,0,0,0,0
22485,1,1,1,0,0,0,0,0,0,1,0,0
22486,0,0,0,1,0,0,0,0,0,0,0,0
22487,0,0,0,0,0,0,0,0,0,0,0,0
22488,0,0,0,0,0,0,0,0,0,0,0,0
22489,0,0,0,0,0,1,1,1,1,0,0,0
22490,0,0,0,1,1,0,0,0,0,0,0,0
22491,1,1,1,0,1,0,0,0,0,0,0,0
22492,1,1,0,0,0,0,0,0,0,0,0,0
22493,1,0,1,1,0,0,0,0,0,0,0,0
22494,1,1,1,0,0,1,0,0,0,0,0,0
22495,0,0,1,0,1,0,0,0,0,0,0,0
22496,0,0,0,0,0,0,1,1,1,0,0,0
22497,1,1,0,0,0,0,0,0,1,1,0,0
22498,1,1,1,0,1,0,0,0,0,0,0,0
22499,1,1,1,0,1,0,0,0,0,0,0,0
22500,1,1,0,0,0,0,0,0,0,1,0,0
22501,1,1,0,0,1,0,0,0,0,0,0,0
22502,1,1,1,1,0,0,0,0,0,0,0,0
22503,1,1,0,0,0,0,0,0,0,0,0,0
22504,0,0,0,0,0,0,0,0,0,0,0,0
22505,1,1,1,0,0,0,0,0,0,1,0,0
22506,1,1,1,1,0,1,0,0,0,0,0,0
22507,1,1,1,0,0,0,0,0,0,0,0,0
22508,1,1,1,0,0,1,0,0,0,0,0,0
22509,0,0,1,0,0,0,0,0,0,0,0,0
22510,1,1,0,1,0,0,0,0,0,0,0,0
22511,0,0,0,0,0,1,1,1,0,0,0,0
22512,1,1,0,1,0,0,0,0,0,0,0,0
22513,2,1,1,0,0,0,0,0,0,0,0,0
22514,1,1,1,0,0,1,0,0,0,0,0,0
22515,1,1,1,1,0,0,0,0,0,0,0,0
22516,1,1,1,1,0,0,0,0,0,0,0,0
22517,2,1,0,0,0,0,0,0,0,0,0,0
22518,1,1,0,0,0,0,0,0,0,0,0,0
22519,0,0,0,0,0,0,0,0,0,0,0,0
22520,0,0,1,0,0,0,1,1,0,0,0,0
22521,1,1,0,1,1,1,0,0,0,0,0,0
22522,1,1,1,0,0,0,0,0,0,0,0,0
22523,0,0,0,0,0,0,0,0,0,0,0,0
22524,0,0,0,0,0,1,1,1,0,0,0,0
22525,1,1,0,0,1,1,0,0,0,0,0,0
22526,1,1,0,0,0,1,0,0,0,0,0,0
22527,2,1,1,0,0,0,0,0,0,0,0,0
22528,0,0,0,0,0,0,0,0,0,0,0,0
22529,1,1,1,0,1,0,0,0,0,0,0,0
22530,0,0,0,0,0,0,0,0,0,0,0,0
22531,1,0,1,0,0,0,0,0,0,0,1,0
22532,0,0,0,0,0,0,1,1,1,0,1,0
22533,1,1,1,0,0,0,0,0,0,0,0,0
22534,0,0,0,1,0,0,0,0,1,0,0,0
22535,1,1,0,0,0,0,1,0,1,0,0,0
22536,0,0,0,1,0,0,1,1,0,0,0,0
22537,0,0,1,0,1,0,1,0,0,0,0,0
22538,0,0,0,0,0,0,0,0,0,0,0,0
22539,0,0,0,1,0,0,0,0,0,0,0,0
22540,1,1,1,0,0,0,0,0,0,0,0,0
22541,1,1,1,0,0,0,0,0,0,0,0,0
22542,1,1,0,0,0,1,0,0,0,0,0,0
22543,0,0,0,0,0,0,0,0,0,0,0,0
22544,0,0,0,0,0,0,0,0,0,0,0,0
22545,0,0,0,0,1,0,0,0,0,0,0,0
22546,0,0,0,0,0,0,0,0,0,0,0,0
22547,0,1,0,0,0,0,0,0,0,0,0,0
22548,0,0,0,0,1,0,1,1,1,1,0,0
22549,0,0,0,0,1,0,0,0,0,0,0,0
22550,0,0,0,0,1,0,0,0,0,0,0,0
22551,0,0,0,0,0,0,1,1,1,0,0,0
22552,1,1,1,0,1,0,0,0,0,0,0,0
22553,1,1,1,0,0,0,0,0,0,1,0,0
22554,1,1,0,1,0,0,0,0,0,0,1,0
22555,1,1,0,1,0,0,1,0,1,0,1,1
22556,1,1,0,0,1,0,0,0,0,0,0,0
22557,1,1,1,1,0,0,0,0,0,0,0,0
22558,1,1,0,0,0,0,0,0,0,0,0,0
22559,1,1,1,0,0,0,0,0,0,0,0,0
22560,1,1,1,0,0,0,0,0,0,0,0,0
22561,0,0,0,1,0,0,0,0,0,0,0,0
22562,0,0,1,0,1,1,0,0,0,0,0,0
22563,1,1,1,0,0,0,0,0,0,0,1,0
22564,1,1,0,0,1,0,0,0,0,0,0,0
22565,1,1,0,0,0,0,0,0,0,0,0,0
22566,1,1,2,0,0,0,0,0,0,0,0,0
22567,2,1,0,0,0,0,1,0,1,0,0,0
22568,1,1,1,0,0,0,0,0,0,0,1,0
22569,0,0,1,1,0,0,0,0,0,0,0,0
22570,1,1,1,1,0,0,0,0,0,0,0,0
22571,0,0,0,0,0,1,0,0,1,1,0,0
22572,1,1,0,1,0,0,0,0,0,0,1,0
22573,0,0,0,1,0,0,1,1,1,0,0,0
22574,1,1,1,0,0,1,0,0,0,0,0,0
22575,1,1,1,0,0,0,0,0,0,0,0,0
22576,1,1,0,0,1,0,0,0,1,0,0,1
22577,0,0,0,0,1,0,0,0,0,0,0,0
22578,0,0,0,1,0,0,0,0,0,0,0,0
22579,1,0,1,0,0,0,0,0,0,0,0,0
22580,1,1,1,1,0,1,0,0,0,0,0,0
22581,0,1,0,0,0,0,0,0,0,1,0,0
22582,1,1,0,0,0,1,0,0,0,0,0,0
22583,0,0,0,0,0,0,1,1,1,0,0,0
22584,0,0,1,1,0,1,0,0,0,0,0,0
22585,1,1,1,0,0,0,0,0,0,1,0,0
22586,1,1,1,0,1,0,0,0,0,0,0,0
22587,1,1,1,0,0,0,0,0,0,0,0,0
22588,1,1,1,0,0,0,0,0,0,0,0,0
22589,0,0,1,0,1,0,1,1,0,0,0,0
22590,0,0,0,1,0,0,0,0,0,0,0,0
22591,0,0,1,0,0,1,0,0,0,0,0,0
22592,0,0,0,0,0,0,0,0,0,0,0,0
22593,0,0,1,0,0,1,1,1,0,0,0,0
22594,1,1,0,0,1,0,0,0,0,0,0,0
22595,1,1,0,1,0,0,0,0,0,0,1,0
22596,0,0,1,1,0,0,1,1,0,0,0,0
22597,1,1,1,0,0,1,0,0,0,1,0,0
22598,1,2,1,1,0,0,0,0,0,0,0,0
22599,1,1,0,0,1,1,0,0,0,1,0,0
22600,0,0,0,1,0,0,1,1,1,0,0,0
22601,1,1,1,0,1,0,0,0,0,0,0,0
22602,0,0,1,0,0,0,0,0,0,0,0,0
22603,0,0,0,0,1,0,0,0,0,0,0,0
22604,1,1,0,1,1,0,0,0,0,0,0,0
22605,0,0,1,0,0,0,0,0,0,0,0,0
22606,0,0,0,0,1,0,0,0,0,0,0,0
22607,1,1,1,0,0,1,0,0,0,0,0,0
22608,0,0,1,0,1,0,0,0,0,0,0,0
22609,1,1,1,1,1,0,0,0,0,0,0,0
22610,1,1,1,0,0,0,0,0,0,0,0,0
22611,1,1,0,1,0,0,0,0,0,0,0,0
22612,0,0,1,0,0,0,0,0,0,0,0,0
22613,1,1,1,1,1,0,0,0,0,0,0,0
22614,0,0,0,1,0,0,0,0,0,0,0,0
22615,1,1,0,1,0,0,0,1,0,0,0,0
22616,1,1,1,0,0,0,0,0,0,0,0,0
22617,1,1,0,1,1,0,0,0,0,0,0,0
22618,1,1,0,0,0,0,0,0,0,1,0,0
22619,1,1,0,0,0,0,0,0,0,0,0,0
22620,0,0,1,0,0,0,0,0,0,1,0,0
22621,1,1,0,0,0,0,0,0,1,0,0,0
22622,0,0,1,1,1,1,0,0,0,0,0,0
22623,1,0,0,0,0,0,1,1,0,0,0,0
22624,1,1,0,1,0,0,0,0,0,0,0,0
