,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
495,1,1,1,1,0,0,0,0,0,0,0,0
496,1,1,1,0,0,0,0,0,0,0,0,0
497,0,0,0,0,1,0,1,1,0,0,0,0
498,0,0,1,1,0,0,0,0,0,0,0,0
499,1,1,1,0,0,0,0,0,0,0,0,0
500,1,1,1,0,0,0,0,0,0,1,0,0
501,0,0,0,0,1,0,0,0,0,0,0,0
502,1,1,1,0,0,1,0,0,0,0,0,0
503,1,1,1,1,0,0,0,0,0,0,0,0
504,0,0,0,0,1,0,0,0,0,0,0,0
505,1,1,1,1,0,0,0,0,0,0,0,0
506,1,1,1,0,0,0,0,0,0,0,0,0
507,0,0,0,0,1,0,1,1,1,0,0,0
508,0,0,0,1,0,0,0,0,0,0,0,0
509,1,1,1,1,0,0,0,0,0,0,0,0
510,1,1,0,0,1,0,0,0,0,0,0,0
511,0,0,1,1,0,1,0,0,0,0,0,0
512,1,1,0,0,0,0,0,0,1,0,0,0
513,1,1,0,0,0,0,0,0,0,1,1,0
514,0,0,1,0,0,0,1,1,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0
516,1,1,1,1,0,0,0,0,0,0,0,0
517,1,1,1,0,1,1,0,0,0,0,0,0
518,0,0,0,1,0,0,0,0,0,0,0,0
519,1,1,1,0,0,0,0,0,0,0,0,0
520,1,1,1,0,0,0,0,0,0,0,1,0
521,1,1,0,1,0,1,0,0,0,0,0,0
522,0,0,1,0,0,0,1,1,0,0,0,0
523,0,0,1,1,1,0,0,1,0,0,0,0
524,1,0,0,0,0,0,0,1,1,0,0,0
525,1,0,0,0,0,0,0,0,0,1,0,0
526,1,1,1,0,1,0,0,0,0,0,0,0
527,1,1,1,0,0,0,0,0,0,0,0,0
528,0,0,0,1,0,1,0,0,0,0,0,0
529,1,1,1,0,0,1,0,0,0,0,0,0
530,1,1,1,1,1,0,0,0,0,0,0,0
531,1,1,0,0,0,0,0,0,0,0,0,0
532,0,0,1,0,1,1,0,0,0,1,0,0
533,1,1,0,0,0,0,0,0,1,0,0,0
534,1,1,0,0,0,0,0,0,0,0,0,0
535,0,0,1,1,0,0,1,1,0,0,1,0
536,0,0,0,0,0,0,0,0,1,0,0,0
537,1,1,0,1,0,0,0,0,0,0,0,0
538,0,0,1,0,1,1,1,1,0,0,0,0
539,0,0,0,0,0,0,0,0,1,1,0,0
540,1,1,0,0,0,0,0,0,0,0,0,0
541,1,1,1,0,1,0,0,0,0,0,0,0
542,1,1,1,1,0,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0,0,0,0,0,0
544,1,1,1,1,1,1,0,0,0,0,0,0
545,1,1,1,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,1,1,0,0,0,0
547,0,0,1,1,1,0,0,0,0,0,0,0
548,1,1,1,0,0,1,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,1,0,0
550,1,1,1,0,0,0,0,0,0,0,0,0
551,1,1,1,0,1,0,0,0,0,0,0,0
552,0,0,0,1,0,0,1,1,1,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0
554,1,1,1,1,0,1,0,0,0,0,1,0
555,1,1,0,0,0,0,0,0,0,0,0,0
556,0,0,1,0,0,1,0,0,0,1,0,0
557,1,1,1,0,0,0,0,0,0,0,1,0
558,2,1,0,0,0,0,0,0,0,0,0,0
559,1,1,1,1,0,1,0,0,0,0,0,0
560,0,0,0,1,0,0,1,1,1,0,1,0
561,0,0,0,0,0,0,0,0,0,0,0,0
562,1,1,1,1,0,0,0,0,0,0,0,0
563,0,0,0,1,0,0,1,1,0,0,0,0
564,0,0,1,0,1,0,0,0,0,0,0,0
565,1,1,1,1,0,1,0,0,0,0,0,0
566,0,0,0,0,0,0,1,1,1,0,0,0
567,0,0,0,1,1,0,0,0,0,0,0,0
568,1,1,1,0,0,0,0,0,0,0,0,0
569,1,1,1,0,0,0,0,0,0,1,0,0
570,1,1,0,0,0,0,0,0,0,0,0,0
571,0,0,1,0,1,1,1,1,0,0,0,0
572,0,0,0,1,0,0,0,0,1,0,0,1
573,1,1,0,0,0,0,0,0,0,0,0,0
574,1,1,1,0,1,0,0,0,0,0,0,0
575,1,0,0,1,0,1,0,0,0,0,0,0
576,0,1,1,0,0,0,1,0,0,0,0,0
577,0,1,1,0,0,0,0,0,0,1,0,0
578,1,1,0,0,1,0,0,0,0,0,0,0
579,0,0,1,0,0,1,1,1,0,0,0,0
580,0,0,1,1,0,0,0,0,0,0,0,0
581,1,1,0,0,1,0,0,0,0,0,0,0
582,1,1,1,0,0,1,0,0,0,0,0,0
583,0,1,0,1,0,0,1,0,1,0,0,0
584,0,0,0,0,0,0,0,0,0,0,1,0
585,1,1,1,1,0,0,0,0,0,0,0,0
586,1,1,1,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,1,1,1,0,0,0
588,0,0,0,1,1,0,0,0,0,0,0,1
589,1,1,1,0,0,0,0,0,0,0,0,0
590,1,1,0,0,0,0,0,0,0,1,0,0
591,0,0,1,0,0,1,1,1,0,0,1,0
592,0,0,0,0,0,0,0,0,1,0,0,0
593,1,1,0,1,0,0,0,0,0,0,0,0
594,0,0,1,0,0,0,0,0,0,0,0,0
595,1,1,0,1,1,0,0,0,0,0,0,0
596,1,1,1,0,0,0,0,0,0,0,1,0
597,1,1,1,0,0,0,0,0,0,0,0,0
598,0,0,0,1,0,0,1,1,1,0,0,1
599,0,0,0,0,1,0,0,0,0,0,0,0
600,1,1,1,0,0,0,0,0,0,0,0,0
601,1,1,1,1,0,0,0,0,0,0,0,0
602,0,0,0,0,1,1,1,1,0,0,0,0
603,0,0,1,1,0,0,0,0,0,0,0,0
604,1,1,1,0,0,0,0,0,0,0,0,1
605,0,0,0,1,0,0,1,1,0,0,0,0
606,0,0,1,0,1,0,0,0,0,0,0,0
607,1,1,0,0,0,0,0,0,1,0,0,0
608,1,1,0,1,0,0,0,0,0,0,0,0
609,0,0,1,0,1,0,1,1,0,0,0,0
610,0,0,0,0,0,0,0,0,0,1,0,0
611,1,1,1,0,0,1,0,0,0,0,0,0
612,1,2,0,0,0,0,0,0,1,0,0,0
613,1,1,0,1,1,0,0,0,0,0,0,0
614,1,0,1,0,0,0,1,1,0,0,0,0
615,0,0,0,1,0,1,0,0,0,0,0,0
616,1,1,1,0,1,0,0,1,0,0,0,0
617,1,0,1,0,0,0,0,0,0,1,0,0
618,1,1,0,0,1,0,0,0,0,0,0,0
619,0,0,1,1,0,0,1,1,0,0,1,0
620,0,0,1,1,0,1,0,0,0,0,0,0
621,1,1,0,0,0,0,0,0,0,0,0,0
622,0,0,1,0,0,0,1,1,0,1,0,0
623,0,0,0,0,1,0,0,0,1,0,0,0
624,1,1,0,0,0,0,0,0,0,0,0,0
625,1,1,1,1,0,1,0,0,0,0,0,0
626,1,1,0,0,1,0,0,0,0,0,0,0
627,0,0,1,1,0,0,0,0,0,0,0,0
628,1,1,0,0,0,0,0,0,1,0,0,0
629,1,1,0,1,1,0,0,0,0,0,0,1
630,1,1,1,1,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,1,0,0,0,0,0
632,0,1,1,1,1,0,0,0,0,0,0,0
633,1,1,1,0,0,0,0,0,0,0,0,0
634,1,0,0,0,0,0,0,0,0,0,0,0
635,1,1,1,1,0,1,1,0,0,0,1,0
636,0,0,1,0,0,1,1,1,0,0,0,0
637,1,0,0,0,0,0,0,0,0,1,0,0
638,2,1,1,0,0,0,0,0,0,0,1,0
639,1,1,1,0,0,0,0,0,0,0,0,0
640,0,0,0,1,0,0,1,1,0,0,0,0
641,0,0,1,0,0,0,0,0,0,0,0,0
642,1,1,0,1,1,0,0,0,1,0,0,0
643,1,1,0,0,0,0,0,0,0,0,0,0
644,1,1,1,0,0,1,0,0,0,1,0,0
645,0,0,0,0,1,0,0,0,0,0,0,0
646,1,1,1,0,0,0,0,0,0,0,0,0
647,1,1,1,1,0,0,0,0,0,0,0,0
648,0,0,0,0,1,0,1,1,1,0,0,0
649,0,0,0,1,0,1,0,0,0,0,0,0
650,1,1,1,0,0,0,0,0,0,0,0,0
651,0,0,0,0,1,0,1,1,0,0,0,0
652,0,0,1,1,0,0,0,0,0,0,0,0
653,1,1,0,0,0,0,0,0,1,0,0,0
654,1,1,0,1,1,0,0,0,0,0,0,0
655,0,0,1,0,0,1,0,0,0,0,0,0
656,1,1,0,1,0,0,0,0,0,0,0,0
657,1,1,1,0,0,0,0,0,0,0,0,0
658,1,1,1,0,1,0,0,0,0,0,0,0
659,0,0,0,1,0,0,1,1,0,0,0,0
660,0,0,1,0,0,0,0,0,0,0,0,0
661,1,1,1,1,0,0,0,0,0,0,1,0
662,1,1,0,0,0,0,0,0,0,0,0,0
663,0,0,1,0,0,0,1,1,0,0,0,0
664,0,0,1,1,0,0,0,0,0,0,0,0
665,1,1,0,0,1,1,0,0,0,0,0,0
666,1,1,1,1,0,0,0,0,1,0,0,0
667,0,0,1,0,1,0,1,1,0,0,0,0
668,0,0,1,0,0,0,0,0,0,1,1,0
669,1,1,0,0,0,1,0,0,0,0,0,0
670,1,1,1,0,1,0,0,0,0,0,0,0
671,1,1,1,1,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,0
673,1,1,1,0,1,0,0,0,0,1,0,0
674,1,1,1,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,1,0,0,0,0,0,0
676,1,1,1,1,1,0,0,0,0,0,0,0
677,1,1,0,0,0,0,0,0,1,0,0,0
678,1,1,0,0,0,0,0,0,0,0,0,0
679,0,0,1,1,0,0,0,0,0,0,1,0
680,1,1,0,0,0,1,0,0,1,0,0,0
681,1,1,0,0,0,0,0,0,0,0,0,0
682,1,1,1,1,0,0,0,0,0,0,0,0
683,0,0,0,0,1,0,1,1,0,0,0,1
684,0,0,1,1,0,0,0,0,0,0,0,0
685,1,1,1,0,0,0,0,0,0,0,0,0
686,1,1,0,1,0,0,0,0,0,0,1,0
687,0,0,1,0,0,0,1,1,0,0,0,0
688,1,0,1,0,1,0,0,0,0,0,0,0
689,1,1,0,1,0,1,0,0,0,0,0,0
690,1,1,1,0,0,0,0,0,0,0,1,0
691,1,1,1,0,0,0,0,0,0,1,0,1
692,0,0,0,0,0,0,0,0,0,0,0,0
693,1,1,1,0,0,0,0,0,0,0,0,0
694,1,1,1,1,1,1,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0
696,1,1,1,1,0,0,0,0,0,0,0,0
697,1,1,1,0,0,0,0,0,0,0,1,0
698,0,0,0,1,0,0,1,1,1,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0
700,1,1,1,0,0,1,0,0,0,0,1,0
701,1,1,1,1,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,1,1,1,0,0,0
703,0,0,0,1,0,0,0,0,0,0,0,0
704,1,1,1,0,1,0,0,0,0,0,0,0
705,1,1,0,1,0,0,0,0,1,0,0,0
706,0,0,0,1,0,1,1,1,0,0,0,0
707,0,0,1,0,1,0,0,0,0,0,0,0
708,1,1,0,0,0,0,0,0,1,0,0,0
709,1,1,0,1,0,0,0,0,0,0,0,0
710,0,0,1,0,0,1,0,0,0,0,1,0
711,1,1,0,1,0,0,0,0,1,0,0,0
712,1,1,0,0,0,0,0,0,0,0,0,0
713,0,0,1,0,0,0,0,0,0,1,0,0
714,1,1,0,0,1,0,0,0,0,0,0,0
715,1,1,1,0,0,0,0,0,0,0,0,0
716,1,1,1,1,0,0,0,0,0,0,0,0
717,0,1,0,0,1,1,0,0,0,0,0,0
718,1,0,1,1,0,0,0,0,0,0,0,0
719,1,1,0,0,0,0,0,0,1,0,0,0
720,1,1,0,0,0,0,0,0,0,0,1,0
721,0,1,1,1,0,0,1,1,0,0,0,0
722,0,0,0,0,0,0,0,1,0,0,0,0
723,1,0,1,0,0,0,0,0,0,1,0,0
724,2,1,0,0,1,0,0,0,1,0,0,0
725,1,1,0,0,0,0,0,0,0,0,0,0
726,1,0,1,1,1,0,1,1,0,0,0,0
727,1,0,0,0,0,1,0,0,0,0,0,0
728,1,1,1,0,0,0,0,0,0,0,0,0
729,2,1,0,1,1,0,0,0,1,0,0,0
730,1,0,0,0,0,0,0,0,1,0,0,0
731,0,1,0,1,0,0,0,0,0,0,1,0
732,1,2,1,0,0,1,0,0,0,0,1,0
733,1,1,0,0,0,0,0,0,0,0,0,0
734,1,1,1,1,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,1,0,1,1
736,1,1,0,1,0,0,0,0,0,0,0,0
737,1,1,1,0,0,0,0,0,0,0,0,0
738,1,1,1,0,0,0,0,0,0,0,1,0
739,0,0,0,1,0,0,1,1,0,0,0,0
740,0,0,1,0,0,0,0,0,0,0,0,0
741,1,1,0,1,0,0,0,0,1,0,0,0
742,1,1,0,0,1,0,0,0,0,0,0,0
743,0,0,1,0,0,0,0,0,0,0,0,0
744,1,1,0,1,0,0,0,0,0,0,0,0
745,1,1,1,0,1,1,0,0,0,0,0,0
746,0,0,1,0,0,0,0,0,0,1,0,0
747,1,1,0,0,0,0,0,0,1,0,0,0
748,1,1,0,0,0,0,0,0,0,1,1,0
749,0,0,1,0,0,0,1,1,0,0,0,0
750,0,0,0,0,0,0,0,0,1,0,0,0
751,1,1,0,1,0,0,0,0,0,0,0,1
752,2,1,1,0,1,0,0,0,0,0,0,0
753,1,1,1,0,0,0,0,0,0,1,0,0
754,0,0,0,0,0,0,1,1,0,0,0,0
755,0,0,1,0,0,1,0,0,0,0,1,0
756,1,1,0,1,0,0,0,0,1,0,0,0
757,1,1,0,0,0,0,0,0,0,0,0,0
758,1,1,1,0,0,0,0,0,0,1,0,0
759,0,0,1,0,1,0,0,1,0,0,0,0
760,1,0,0,0,0,1,0,0,1,0,0,0
761,1,1,0,1,0,0,0,0,0,0,0,0
762,0,0,1,0,1,0,0,0,0,0,0,0
763,1,1,0,1,0,0,0,0,0,0,0,0
764,1,1,1,0,0,1,0,0,0,0,0,0
765,1,0,1,0,0,0,0,0,0,0,1,0
766,1,1,0,1,0,0,0,0,0,0,0,0
767,1,0,1,0,0,0,1,1,0,0,0,0
768,1,0,1,1,0,0,0,0,0,0,0,0
769,0,1,0,0,1,0,0,0,0,0,0,0
770,1,0,1,0,0,1,1,1,0,0,0,0
771,1,0,1,1,0,0,0,0,0,0,0,0
772,1,1,0,0,1,0,0,0,0,0,0,0
773,1,1,1,1,0,0,0,0,0,0,0,0
774,0,0,0,0,0,1,0,0,0,0,0,0
775,1,1,1,0,1,0,0,0,0,0,0,0
776,1,1,1,1,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,1,1,1,0,0,0
778,0,0,0,1,0,0,0,0,0,0,1,0
779,1,1,1,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,1,1,0,1,0,0
781,0,0,1,0,0,1,0,0,0,0,1,0
782,1,1,1,0,0,0,0,0,0,0,0,0
783,1,1,0,1,0,0,0,0,0,0,0,0
784,0,0,1,0,0,1,1,1,0,0,0,0
785,0,0,0,0,1,0,0,0,1,0,0,0
786,1,1,0,1,0,0,0,0,0,0,0,0
787,1,1,1,0,0,0,0,0,0,0,0,0
788,0,0,0,0,1,0,1,1,1,1,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0
790,1,1,1,0,0,1,0,0,0,0,0,0
791,1,1,1,1,0,0,0,0,0,0,0,0
792,0,0,0,0,1,0,1,1,0,0,0,0
793,0,0,1,1,0,0,0,0,0,0,0,0
794,1,1,0,0,0,0,0,0,1,0,1,0
795,1,1,0,0,0,0,0,0,0,0,0,0
796,0,0,1,1,0,1,0,0,0,0,0,0
797,1,1,0,0,1,0,0,0,0,0,0,0
798,1,1,1,1,0,1,0,0,0,0,0,0
799,1,1,1,0,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,1,1,0,1,1,0
801,0,0,1,0,0,1,0,0,0,0,0,0
802,1,1,0,0,0,0,0,0,1,0,0,0
803,1,1,0,1,0,0,0,0,0,0,0,0
804,0,0,1,0,1,0,1,1,0,0,0,0
805,0,0,0,1,0,0,0,0,0,0,0,0
806,1,1,1,0,0,1,0,0,0,0,0,0
807,0,0,1,0,1,0,1,1,0,0,0,0
808,0,0,0,1,0,0,0,0,1,0,0,0
809,1,1,0,0,1,0,0,0,0,0,0,0
810,1,0,1,0,0,1,0,1,0,1,0,0
811,1,0,0,0,0,0,0,0,0,0,0,0
812,0,1,1,0,0,0,1,1,0,0,1,0
813,0,1,1,1,0,0,0,0,0,0,0,0
814,1,1,0,0,0,0,0,0,0,0,0,0
815,0,0,1,0,1,1,1,1,0,0,0,0
816,0,0,0,1,0,0,0,0,1,0,0,0
817,1,1,0,0,0,0,0,0,0,0,0,0
818,0,0,1,1,1,0,1,1,0,0,0,0
819,0,0,0,0,0,0,0,0,1,0,0,0
820,1,1,0,0,1,0,0,0,0,0,0,1
821,1,1,1,1,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0,0,0
823,1,1,1,1,0,0,0,0,0,0,1,0
824,1,1,0,0,0,0,0,0,1,0,0,0
825,0,0,0,1,0,1,1,1,0,0,0,0
826,0,0,1,0,0,0,0,0,0,0,0,0
827,1,1,0,0,1,0,0,0,0,1,0,0
828,0,0,1,0,0,0,1,1,0,0,0,0
829,0,0,1,0,0,0,0,0,0,0,0,0
830,1,1,0,1,1,0,0,0,0,0,0,0
831,1,1,1,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,1,1,1,0,0,0
833,0,1,0,1,1,0,0,0,0,0,0,1
834,1,2,1,0,0,0,0,0,0,1,0,0
835,0,0,0,0,0,0,1,1,1,0,0,0
836,0,0,0,0,1,0,0,0,0,0,0,0
837,1,1,1,1,0,0,0,0,0,0,0,0
838,1,1,1,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,1,1,1,1,0,0
840,0,0,0,0,1,0,0,0,0,0,0,0
841,1,1,1,0,0,1,0,0,0,0,0,0
842,1,1,0,1,0,0,0,0,1,0,0,0
843,0,0,0,0,1,0,1,1,0,0,0,0
844,0,0,1,1,0,0,0,0,0,0,0,0
845,1,1,0,0,0,0,0,0,0,0,0,0
846,0,0,1,1,0,1,1,1,0,0,0,0
847,0,0,0,0,1,0,0,0,1,0,0,1
848,1,1,0,0,0,0,0,0,0,0,0,0
849,1,1,1,1,0,0,0,0,0,0,0,0
850,1,0,1,0,1,0,0,0,0,0,0,0
851,1,1,0,1,0,1,0,0,0,0,0,0
852,1,2,1,0,0,0,0,0,0,0,0,0
853,1,1,0,0,1,0,0,0,1,0,0,0
854,1,2,0,1,0,0,0,0,0,0,0,0
855,0,1,1,0,0,0,0,0,0,0,0,0
856,1,0,0,1,0,0,0,0,1,0,1,0
857,2,1,0,0,0,1,0,0,0,0,0,0
858,0,1,1,0,0,1,1,0,0,1,0,0
859,0,0,0,0,0,0,0,0,0,0,0,0
860,1,1,1,0,1,0,0,0,0,0,0,0
861,1,1,1,1,0,1,0,0,0,0,0,0
862,0,0,0,0,0,0,1,1,0,0,0,0
863,0,0,1,0,1,0,0,0,0,1,0,0
864,1,1,1,0,0,0,0,0,0,0,0,0
865,1,1,0,0,0,0,0,0,0,0,1,0
866,0,0,1,1,0,0,1,1,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0,0,0
868,1,1,1,0,0,1,0,0,0,1,0,0
869,1,1,1,0,1,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,1,1,1,0,0,0,0,0,0,0
872,1,1,1,0,0,0,0,0,0,0,0,1
873,0,0,0,0,0,0,1,1,0,1,0,0
874,0,0,1,0,0,0,0,0,0,0,1,0
875,1,1,1,0,0,0,0,0,0,0,0,0
876,1,1,0,1,0,0,0,0,0,0,0,0
877,0,0,1,0,0,1,0,0,0,0,0,0
878,1,1,0,0,1,0,0,0,1,1,0,0
879,1,1,0,0,0,0,0,0,0,0,0,0
880,0,0,1,0,0,0,0,0,0,0,0,0
881,1,1,0,1,0,0,0,0,0,0,0,0
882,1,1,1,0,1,0,0,0,0,0,0,0
883,0,0,1,0,0,1,1,1,0,1,0,0
884,0,0,0,0,0,0,0,0,0,0,0,0
885,1,1,1,0,1,0,0,0,0,0,0,0
886,1,1,1,1,0,1,0,0,0,0,0,0
887,0,0,0,0,1,0,0,0,0,0,0,0
888,1,1,1,0,0,1,0,0,0,0,0,0
889,1,1,1,1,1,0,0,0,0,0,0,0
890,1,1,1,0,0,0,0,0,0,0,0,0
891,0,0,0,1,1,0,1,1,1,0,0,0
892,0,0,0,0,0,1,0,0,0,0,0,0
893,1,1,1,0,0,0,0,0,0,1,0,0
894,1,1,0,0,0,0,0,0,0,0,0,0
895,0,0,1,0,1,0,0,0,0,0,0,0
896,1,1,0,1,0,0,0,0,1,0,0,0
897,1,1,0,0,0,1,0,0,0,0,0,0
898,0,0,1,0,1,1,1,1,0,1,0,0
899,0,0,1,0,0,0,0,0,0,0,0,0
900,1,1,1,0,0,0,0,0,0,1,0,0
901,0,0,0,0,1,0,1,1,0,0,0,0
902,0,0,1,0,0,0,0,0,0,0,0,0
903,1,1,0,1,0,1,0,0,0,0,0,0
904,1,1,1,0,0,0,0,0,0,0,1,0
905,1,1,1,1,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,1,1,0,0,0,0
907,0,0,1,1,1,1,0,0,0,0,0,0
908,1,1,1,0,0,0,0,0,0,0,0,0
909,1,1,0,0,0,0,0,0,0,1,0,0
910,1,1,1,0,0,0,0,0,0,0,1,0
911,1,1,1,0,0,0,0,0,0,0,0,1
912,0,0,0,1,0,0,1,1,0,0,0,0
913,0,0,1,0,0,0,0,0,0,0,0,0
914,1,1,0,1,1,0,0,0,0,0,0,0
915,1,1,1,0,1,0,0,0,0,0,0,0
916,0,0,1,1,0,1,1,1,0,0,0,0
917,0,0,0,0,1,0,1,0,1,0,0,0
918,1,1,0,0,0,0,0,0,0,0,0,0
919,1,1,1,1,0,0,0,0,0,0,0,0
920,1,1,1,0,1,0,0,0,0,0,0,0
921,1,1,0,1,0,0,0,0,0,0,0,0
922,0,0,1,0,0,0,0,0,0,0,0,0
923,1,1,0,1,0,0,0,0,1,0,1,1
924,1,1,0,0,0,0,0,0,0,0,0,0
925,0,0,1,0,0,0,0,0,0,1,0,0
926,1,1,0,0,1,0,0,0,0,0,0,0
927,1,1,1,0,0,0,0,0,0,0,0,0
928,0,0,0,1,0,0,1,1,1,0,0,0
929,0,0,0,0,0,0,0,0,0,0,1,1
930,1,1,1,1,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,1,1,1,0,0,1
932,0,0,0,0,0,0,0,0,0,0,0,0
933,1,1,1,1,1,0,0,0,0,0,0,0
934,0,0,0,0,0,1,1,1,1,0,0,0
935,0,0,0,1,0,0,0,0,0,0,0,0
936,1,1,1,0,1,0,0,0,0,0,0,0
937,0,0,0,1,0,0,1,1,1,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0
939,1,1,1,0,0,1,0,0,0,0,1,0
940,1,1,1,1,0,0,0,0,0,0,0,0
941,0,0,0,0,1,1,0,0,0,0,0,0
942,1,1,1,1,0,0,0,0,0,0,0,0
943,1,1,1,0,1,0,0,0,0,0,0,0
944,0,0,0,0,0,0,1,1,1,0,0,0
945,0,0,0,1,0,0,0,0,0,0,0,0
946,1,1,1,0,1,0,0,0,0,0,0,0
947,1,1,1,1,0,0,0,0,0,0,0,1
948,0,0,0,0,0,0,0,0,0,0,0,0
949,1,1,1,0,1,0,0,0,0,1,0,0
950,1,1,0,0,0,0,0,0,1,0,0,0
951,0,0,0,0,0,1,1,1,0,0,0,0
952,0,0,1,1,1,0,0,0,0,0,0,0
953,1,1,0,0,0,0,0,0,0,0,0,1
954,0,0,1,1,1,0,1,1,0,0,0,0
955,0,0,1,0,0,0,0,0,0,0,0,0
956,1,1,0,0,1,0,0,0,0,1,0,0
957,1,1,1,0,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,1,1,0,1,0,0
959,0,0,1,0,0,0,0,0,0,0,0,0
960,1,1,1,0,1,1,0,0,0,0,0,0
961,1,1,1,1,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,1,1,1,0,0,0
963,0,0,0,0,1,0,0,0,0,0,0,0
964,1,1,1,1,0,0,0,0,0,0,0,0
965,1,1,1,0,0,0,0,0,0,0,0,0
966,0,0,0,1,0,0,1,1,0,0,1,0
967,0,0,1,0,0,0,1,1,0,0,0,0
968,0,0,0,0,0,0,0,0,1,0,0,0
969,1,1,0,1,0,0,0,0,0,0,0,1
970,1,1,1,0,1,0,0,0,0,0,0,0
971,0,0,1,1,0,0,1,1,1,0,0,0
972,0,0,0,0,0,0,0,0,0,0,0,0
973,1,1,1,0,1,0,0,0,0,0,0,0
974,1,1,1,1,0,1,0,0,1,0,0,0
975,0,0,1,0,0,0,0,0,0,0,0,0
976,1,1,1,1,1,0,1,0,0,0,0,0
977,1,1,1,0,0,0,0,0,0,0,0,0
978,1,1,0,1,0,0,0,0,1,0,0,0
979,1,1,0,0,1,1,0,0,0,0,0,0
980,0,1,0,0,0,0,1,1,1,0,0,0
981,0,0,0,1,0,0,0,0,0,0,0,0
982,1,1,1,0,0,0,0,0,0,0,1,0
983,1,1,1,0,0,0,0,0,0,1,0,0
984,0,0,0,0,0,1,1,1,1,0,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0
986,1,1,1,1,1,0,0,0,0,0,0,0
987,1,1,1,0,0,1,0,0,0,0,0,0
988,0,0,0,1,0,0,0,0,0,0,0,0
989,1,1,1,0,1,0,0,0,0,0,0,1
990,1,1,0,0,0,0,0,0,1,1,0,0
991,0,0,0,0,0,0,1,1,0,0,0,0
992,0,0,0,0,0,0,0,0,1,0,1,0
993,1,1,0,1,0,0,0,0,0,0,0,0
994,0,0,1,0,0,0,1,1,0,0,0,0
995,0,0,0,1,0,0,1,1,1,0,0,1
996,1,0,0,0,1,0,0,0,0,0,0,0
997,1,1,1,0,0,0,0,0,0,0,0,0
998,1,1,0,1,0,0,0,0,0,0,0,0
999,0,0,1,0,1,0,0,0,0,0,0,0
1000,1,1,0,1,0,0,0,0,0,0,0,0
1001,1,1,1,0,0,0,0,0,0,0,0,0
1002,0,0,1,0,1,1,0,0,0,0,0,0
1003,1,1,0,1,0,0,0,0,0,0,0,0
1004,1,1,1,0,0,0,0,0,0,0,0,0
1005,1,1,0,1,0,0,0,0,1,0,0,1
1006,0,0,0,0,1,0,1,1,1,0,0,0
1007,0,0,0,0,0,0,0,0,0,1,0,0
1008,1,1,1,0,0,0,0,0,0,0,0,0
1009,0,0,1,0,1,0,1,1,0,0,0,0
1010,0,0,0,1,0,0,0,0,0,0,0,0
1011,1,1,1,0,0,0,0,0,0,0,0,0
1012,1,1,1,0,1,0,0,0,0,0,0,0
1013,0,0,0,1,0,0,0,0,0,0,0,0
1014,1,1,1,0,0,1,0,0,0,0,0,0
1015,1,1,0,1,1,0,0,0,0,0,0,0
1016,0,0,1,0,0,0,1,1,0,0,0,0
1017,1,0,1,1,0,0,0,0,0,0,0,0
1018,1,1,0,0,1,0,0,0,0,0,0,0
1019,1,1,1,0,0,1,0,0,0,0,0,0
1020,1,1,1,1,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,1,1,1,0,0,0
1022,0,0,0,1,1,0,0,0,0,0,0,0
1023,1,1,1,0,0,1,0,0,0,0,0,0
1024,1,2,0,0,0,0,0,0,1,0,0,0
1025,0,1,0,1,1,0,1,0,1,0,0,0
