,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West)
3604,1,1,1,0,0,0,0,0,0,0,0,0
3605,1,1,0,0,0,0,0,0,0,0,1,0
3606,0,0,0,0,0,0,0,0,0,0,0,0
3607,0,0,0,0,0,0,1,1,1,0,1,0
3608,1,1,1,0,0,0,0,0,0,0,1,0
3609,0,0,1,0,0,0,0,0,0,0,0,0
3610,0,0,1,0,0,0,1,1,0,0,0,0
3611,0,0,0,0,1,0,1,1,0,0,0,0
3612,2,1,1,0,0,0,0,0,0,0,0,0
3613,0,1,1,1,0,0,0,0,0,0,0,0
3614,1,1,1,0,0,0,0,0,0,0,0,0
3615,0,0,1,0,1,0,0,0,0,0,0,0
3616,1,1,0,1,0,0,0,0,0,0,0,0
3617,1,1,1,0,1,0,0,1,0,0,0,0
3618,0,0,0,0,0,0,1,1,1,0,1,0
3619,1,1,1,1,1,0,0,0,0,0,0,0
3620,0,0,0,1,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,1,1,0,0,0,0
3622,0,1,0,0,0,0,1,0,0,0,0,0
3623,1,1,1,0,1,1,0,0,0,0,0,0
3624,0,0,1,1,0,0,0,0,0,0,0,0
3625,1,1,1,0,0,0,0,0,0,0,0,1
3626,0,0,0,0,1,0,0,0,0,0,0,0
3627,0,0,1,0,0,0,0,0,0,1,0,0
3628,0,0,0,1,0,0,0,0,0,0,0,0
3629,1,1,1,1,0,0,0,0,0,0,0,0
3630,1,1,1,0,0,0,0,0,0,0,0,0
3631,1,0,0,0,0,0,1,1,1,0,0,0
3632,0,0,1,1,0,0,0,0,0,0,0,0
3633,1,1,0,1,0,0,1,0,0,0,0,0
3634,0,0,1,0,1,0,0,0,0,0,0,0
3635,0,0,0,1,0,0,1,1,1,0,0,1
3636,0,0,1,0,1,0,0,0,0,0,0,0
3637,0,0,0,0,0,0,1,1,0,1,0,0
3638,1,1,0,0,0,0,0,0,0,0,0,0
3639,0,0,0,1,0,0,1,1,1,0,0,0
3640,1,1,0,1,0,0,0,0,0,0,0,0
3641,1,1,0,0,0,0,0,0,1,0,0,0
3642,1,1,1,0,0,0,0,0,0,0,0,0
3643,1,1,0,0,1,0,0,0,0,0,0,0
3644,0,0,1,0,0,1,1,1,0,0,0,0
3645,1,1,0,1,1,0,0,0,1,0,0,0
3646,1,1,0,0,0,0,0,0,0,1,0,0
3647,1,1,1,0,0,1,0,0,0,0,0,0
3648,0,0,0,0,0,0,0,0,0,0,0,0
3649,0,0,0,1,0,0,1,1,1,0,0,1
3650,1,1,0,1,0,1,0,0,0,0,0,0
3651,0,0,1,0,0,0,0,0,0,0,0,0
3652,1,1,1,0,1,0,0,0,0,0,0,0
3653,1,1,0,1,0,0,0,0,0,0,0,0
3654,0,0,1,0,0,0,0,0,0,0,0,0
3655,1,0,0,0,0,0,0,0,0,0,1,0
3656,1,1,0,0,1,0,0,0,0,0,0,0
3657,1,1,1,0,1,0,0,0,0,0,0,0
3658,1,1,0,0,0,0,0,0,0,0,1,0
3659,1,1,1,0,0,0,0,0,0,1,0,0
3660,0,0,1,1,0,1,0,0,0,0,0,0
3661,1,1,1,0,0,1,0,0,0,0,0,0
3662,0,1,1,0,1,1,0,0,0,0,0,0
3663,1,1,0,0,0,0,0,0,0,0,1,0
3664,1,1,1,0,1,1,0,0,0,1,0,0
3665,1,1,1,1,0,0,0,0,0,0,1,0
3666,1,1,0,0,0,0,0,0,0,0,0,0
3667,1,1,1,1,0,0,0,0,0,0,1,0
3668,0,0,0,1,0,0,1,1,0,0,0,0
3669,0,0,0,0,0,0,1,1,1,0,0,0
3670,0,0,1,0,0,0,1,1,0,0,0,0
3671,0,0,1,1,0,0,0,0,0,0,0,0
3672,1,1,0,0,1,0,0,0,0,0,0,0
3673,1,1,0,0,0,0,0,0,0,0,0,0
3674,1,1,0,0,0,0,0,0,0,0,1,0
3675,1,1,1,0,0,0,0,0,0,0,0,0
3676,1,1,1,0,0,0,0,0,0,0,0,0
3677,1,0,1,1,0,0,1,1,0,0,0,0
3678,1,0,1,1,0,0,0,0,0,0,0,0
3679,0,0,0,0,0,0,1,1,1,0,0,0
3680,1,1,0,1,0,0,0,0,0,0,0,0
3681,1,1,0,0,0,0,0,0,1,1,0,0
3682,0,0,0,0,1,0,0,0,0,0,0,0
3683,0,1,1,0,0,0,1,0,0,0,0,0
3684,1,1,0,0,0,0,0,0,1,0,0,0
3685,1,1,0,1,0,0,0,0,0,0,0,0
3686,1,1,0,0,1,0,0,0,0,0,0,0
3687,0,0,0,0,0,1,0,0,0,0,0,0
3688,1,1,0,0,0,0,0,0,0,0,0,0
3689,1,2,0,1,0,0,1,0,1,0,0,0
3690,0,0,0,0,0,1,0,0,0,0,0,0
3691,0,0,1,0,0,0,1,1,0,1,0,0
3692,0,0,0,1,0,0,1,1,1,0,0,1
3693,1,1,0,0,0,0,1,0,1,0,0,0
3694,1,1,0,1,0,1,0,0,1,0,0,0
3695,1,1,0,0,0,0,0,0,0,0,1,0
3696,0,1,0,1,0,1,1,0,0,0,0,0
3697,1,1,1,1,0,1,0,0,0,0,0,0
3698,0,0,1,0,0,0,1,1,0,0,0,0
3699,1,0,1,1,1,0,0,1,0,0,0,0
3700,1,1,1,1,0,0,0,0,0,0,0,0
3701,0,0,1,0,0,0,0,0,0,0,0,0
3702,1,1,0,1,0,1,0,0,1,0,0,0
3703,1,0,1,0,0,0,0,1,0,0,0,0
3704,1,1,1,1,0,1,0,0,0,0,0,0
3705,1,1,1,0,0,0,0,0,0,1,1,0
3706,0,0,1,1,1,0,1,1,0,0,0,0
3707,1,1,0,1,0,0,0,0,1,0,1,1
3708,0,0,1,0,1,0,1,1,0,0,0,0
3709,0,0,0,1,0,0,1,1,1,0,0,0
3710,1,1,1,1,0,1,0,0,0,0,0,0
3711,1,1,0,0,0,0,0,0,0,0,1,0
3712,1,1,0,1,0,0,0,0,0,0,0,0
3713,1,1,0,1,0,0,0,0,0,0,0,0
3714,0,1,0,0,1,0,0,0,0,0,0,0
3715,0,0,1,0,0,0,0,0,0,0,0,0
3716,0,0,0,0,0,0,0,0,0,0,1,0
3717,0,1,0,1,0,1,1,0,1,0,0,0
3718,1,0,0,0,0,0,0,0,0,0,0,0
3719,1,1,1,0,0,0,0,0,0,0,0,0
3720,0,0,0,1,0,0,0,0,0,0,0,0
3721,0,0,0,0,0,0,0,0,0,0,0,0
3722,1,1,1,0,0,1,0,0,0,0,0,0
3723,1,0,0,0,0,0,0,0,0,0,1,0
3724,0,0,0,0,0,0,1,1,1,0,0,0
3725,0,1,1,0,0,0,0,0,0,0,0,0
3726,1,1,1,1,0,0,0,0,0,0,0,0
3727,0,0,1,1,0,1,1,1,0,0,0,0
3728,1,1,0,0,0,0,0,0,0,0,0,0
3729,1,0,1,1,0,1,0,0,0,0,0,0
3730,0,0,1,0,1,0,1,1,0,0,0,0
3731,1,1,1,0,0,0,0,0,0,0,0,0
3732,1,0,0,1,1,0,0,0,1,0,0,0
3733,1,1,1,1,0,0,0,0,0,0,0,0
3734,1,0,1,1,0,0,1,1,0,0,0,0
3735,1,1,1,0,0,0,0,0,0,0,1,0
3736,0,0,0,0,0,0,1,1,1,1,0,0
3737,1,1,1,0,1,0,0,0,0,0,0,0
3738,0,0,1,0,1,0,0,0,0,0,0,0
3739,0,0,0,1,0,0,1,0,0,0,0,0
3740,1,1,1,0,1,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,1,1,1,1,0,0
3742,1,1,1,1,1,0,0,0,0,0,0,0
3743,1,1,0,1,0,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,0,0,0,0,0,0
3745,0,0,0,0,1,1,0,0,0,0,0,0
3746,0,0,0,0,0,0,0,0,0,0,0,0
3747,0,0,0,1,0,0,0,0,0,0,0,0
3748,1,1,0,0,1,1,0,0,0,0,0,0
3749,1,0,1,1,0,1,0,0,0,0,0,0
3750,1,1,1,0,0,0,0,0,0,0,0,0
3751,1,0,1,0,0,1,0,0,0,0,0,0
3752,0,0,0,0,0,1,1,0,1,0,0,0
3753,1,1,1,0,0,0,0,0,0,0,1,0
3754,1,1,0,1,0,0,0,0,0,0,0,0
3755,1,1,0,0,0,0,0,0,0,0,0,0
3756,0,0,0,0,0,1,0,0,0,0,1,0
3757,1,1,1,1,0,0,0,0,0,0,0,0
3758,1,1,0,1,0,0,0,0,0,0,0,0
3759,1,1,0,0,0,0,0,0,0,0,1,0
3760,0,0,0,0,0,0,1,1,0,0,0,0
3761,1,1,1,0,0,0,0,0,0,0,0,0
3762,0,0,0,1,0,1,0,0,0,0,0,0
3763,1,1,0,0,0,0,0,0,1,0,0,1
3764,0,0,1,1,0,0,0,0,0,0,0,0
3765,1,0,1,1,0,1,1,1,0,0,0,0
3766,1,1,1,1,0,0,0,0,0,0,0,0
3767,0,0,1,0,0,0,1,1,0,0,0,0
3768,1,1,1,1,0,0,0,0,0,0,1,0
3769,0,0,0,0,0,0,0,0,0,0,0,0
3770,1,1,0,0,1,0,0,0,1,0,0,0
3771,1,1,1,0,0,0,0,0,0,0,0,0
3772,1,1,1,0,0,0,0,0,0,0,0,0
3773,0,0,1,0,0,1,1,1,0,1,0,0
3774,0,0,0,1,0,0,1,1,1,0,0,0
3775,0,0,0,0,1,1,0,0,1,1,0,0
3776,1,1,1,1,0,0,0,0,0,0,0,0
3777,0,0,1,0,0,0,1,1,1,0,0,0
3778,1,1,0,0,0,0,0,0,0,0,0,0
3779,1,1,1,0,0,0,0,0,0,0,0,0
3780,2,1,0,1,0,0,0,0,1,0,0,0
3781,1,1,0,0,0,0,0,0,0,0,0,0
3782,0,0,0,0,1,0,1,1,1,0,0,0
3783,1,1,1,0,0,0,0,0,0,1,0,0
3784,1,0,1,0,0,0,0,0,0,0,0,0
3785,0,1,1,0,0,0,1,0,0,0,0,0
3786,0,1,0,0,0,0,0,0,0,0,0,0
3787,0,0,0,0,1,0,1,1,1,0,0,0
3788,1,1,0,0,0,0,1,0,0,0,0,0
3789,1,1,1,0,1,0,0,0,0,1,0,0
3790,0,0,1,0,1,0,1,1,0,0,0,0
3791,0,0,0,1,0,0,0,0,0,0,0,0
3792,1,0,1,0,0,0,0,1,0,0,0,0
3793,0,0,1,0,0,0,1,1,0,0,0,0
3794,1,1,1,0,0,0,1,0,0,0,0,0
3795,1,1,1,0,0,0,0,0,0,0,0,0
3796,1,1,1,1,0,0,0,0,0,0,0,1
3797,2,1,1,0,1,0,0,0,0,0,0,0
3798,2,1,1,1,0,0,0,0,0,0,0,0
3799,1,1,1,1,1,0,0,0,0,0,0,0
3800,1,1,1,0,0,0,0,0,0,0,0,0
3801,1,1,1,0,1,0,0,0,0,0,0,0
3802,2,1,0,0,0,0,0,0,0,1,0,0
3803,1,1,1,1,1,0,0,0,0,0,0,0
3804,2,1,1,0,0,0,0,0,0,1,0,0
3805,0,0,1,0,0,0,0,0,0,1,0,1
3806,0,0,0,1,1,0,1,1,1,0,0,0
3807,0,0,0,0,0,0,0,0,0,0,0,0
3808,0,0,0,0,1,0,0,0,0,0,0,0
3809,1,0,1,1,0,1,0,0,1,0,0,0
3810,1,1,1,0,0,0,0,0,0,0,0,0
3811,0,0,1,1,0,1,1,1,0,0,0,0
3812,1,1,1,1,0,0,0,0,0,0,0,0
3813,1,1,1,1,0,1,0,0,0,0,0,0
3814,0,0,0,1,0,0,1,1,0,0,0,0
3815,0,0,0,1,1,0,0,0,0,0,0,0
3816,1,1,1,0,0,0,0,0,0,0,0,0
3817,0,0,1,1,0,0,1,1,0,0,0,0
3818,1,1,1,0,0,0,0,0,0,0,0,0
3819,0,0,0,1,0,0,1,0,0,0,0,0
3820,0,0,0,0,0,0,1,1,0,0,0,0
3821,1,1,1,0,1,1,0,0,0,0,0,0
3822,1,1,1,0,0,0,0,0,0,1,0,0
3823,0,0,0,1,0,0,0,0,0,0,0,0
3824,0,0,0,0,0,0,1,1,1,0,0,1
3825,1,1,1,0,0,0,0,0,0,0,0,0
3826,1,1,1,0,0,0,0,0,0,0,0,0
3827,1,1,0,0,0,1,0,0,0,0,0,0
3828,0,1,1,1,0,1,1,0,0,0,0,0
3829,1,0,0,0,0,0,0,1,0,0,0,0
3830,1,1,1,0,1,0,0,0,0,0,0,1
3831,1,2,0,1,0,0,0,0,1,0,0,0
3832,0,0,0,1,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,1,1,1,0,0,0
3834,0,0,1,1,0,0,0,0,0,0,0,0
3835,0,0,0,0,1,0,0,0,0,0,0,0
3836,1,1,0,1,0,0,0,0,1,0,0,1
3837,1,1,1,1,1,0,0,0,0,0,0,0
3838,2,1,1,1,0,0,0,0,0,0,0,0
3839,1,1,1,0,0,0,1,0,0,0,1,0
3840,0,0,1,0,0,0,0,0,0,0,0,0
3841,1,1,1,0,1,0,0,0,0,1,0,0
3842,1,1,0,1,0,0,0,0,0,0,0,0
3843,1,1,1,0,0,0,0,0,0,0,0,0
3844,1,2,1,0,0,0,1,0,0,1,0,0
3845,0,0,0,1,0,1,0,0,0,0,0,0
3846,1,1,1,0,0,0,0,0,0,0,0,0
3847,1,1,0,1,0,0,0,0,1,0,0,0
3848,1,1,0,0,0,0,0,0,0,0,0,0
3849,0,0,0,1,0,0,1,1,1,0,0,0
3850,0,0,1,0,0,0,0,0,0,0,0,0
3851,0,0,0,1,0,1,0,0,0,0,0,0
3852,1,1,1,1,0,1,0,0,0,0,0,0
3853,1,1,1,0,1,1,0,0,0,0,0,0
3854,1,1,1,0,1,0,0,0,0,0,0,0
3855,1,0,1,0,1,0,0,0,0,0,0,0
3856,1,1,1,0,0,0,0,0,0,0,0,0
3857,0,0,0,0,0,0,0,0,0,0,0,0
3858,1,1,1,1,0,0,0,0,0,0,0,1
3859,1,1,0,0,1,0,0,0,0,0,0,0
3860,1,1,1,0,1,0,0,0,0,0,0,0
3861,1,1,1,0,0,0,0,0,0,0,0,0
3862,0,0,0,0,1,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,1,1,1,0,0,0
3864,0,0,0,1,0,0,0,0,0,0,0,0
3865,1,1,1,1,0,0,0,0,0,0,0,0
3866,1,1,1,0,0,0,0,0,0,0,1,0
3867,0,0,0,1,0,0,0,0,0,0,0,0
3868,2,1,1,0,1,0,0,0,0,0,0,0
3869,1,1,0,0,0,0,0,0,0,0,0,0
3870,1,0,1,1,1,1,0,0,0,0,0,0
3871,1,1,1,0,1,0,0,0,0,0,0,0
3872,1,1,0,0,0,0,0,1,0,1,0,0
3873,1,1,0,1,0,0,0,0,1,0,0,0
3874,1,1,1,0,0,0,0,0,0,0,0,0
3875,1,1,0,0,0,0,0,0,1,0,0,0
3876,1,1,1,0,0,0,0,0,0,0,0,0
3877,1,1,1,0,0,0,0,0,0,0,0,0
3878,0,0,1,0,0,0,0,0,0,1,0,0
3879,0,0,1,1,0,0,0,0,0,0,0,0
3880,0,0,1,0,0,0,1,1,0,0,0,0
3881,1,1,1,0,0,0,0,0,0,0,1,0
3882,1,0,1,1,0,1,1,0,0,0,0,0
3883,1,1,1,1,0,0,0,0,0,0,0,0
3884,1,0,1,0,0,0,0,0,0,1,0,0
3885,0,0,1,0,0,0,0,0,0,0,0,0
3886,1,1,1,0,0,0,0,0,0,0,1,0
3887,2,1,1,0,0,0,0,0,0,1,0,0
3888,1,1,1,0,0,0,0,0,0,0,0,0
3889,1,1,1,1,0,0,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,1,1,0,1
3891,2,1,0,1,0,0,0,0,0,0,0,0
3892,1,1,1,0,1,0,0,0,0,0,0,0
3893,1,1,0,0,0,0,0,0,0,1,1,0
3894,0,0,0,0,0,0,0,0,1,1,0,0
3895,1,1,0,1,0,1,0,0,0,0,1,0
3896,1,1,1,1,0,1,0,0,0,0,0,0
3897,1,1,0,1,0,0,0,0,0,0,0,0
3898,1,0,1,1,0,0,0,0,0,0,0,0
3899,0,0,0,0,1,1,0,0,0,0,0,0
3900,1,1,1,0,0,0,0,0,0,0,1,0
3901,1,1,0,0,1,0,0,0,0,0,0,0
3902,0,1,0,0,0,0,0,1,0,0,0,0
3903,0,0,0,0,0,0,0,1,0,0,0,0
3904,1,1,0,1,0,1,0,0,0,0,0,0
3905,1,1,1,0,0,0,0,0,0,0,0,0
3906,1,1,0,1,1,1,0,0,0,0,0,0
3907,1,1,0,1,0,0,0,0,0,0,0,0
3908,0,1,1,1,0,1,0,0,0,0,0,0
3909,0,0,0,1,0,0,0,0,0,0,1,0
3910,1,1,0,0,0,0,0,0,1,0,1,0
3911,1,1,1,0,0,1,0,0,0,0,0,0
3912,1,1,0,0,0,0,0,0,0,0,0,0
3913,0,1,0,0,0,0,0,0,0,0,0,0
3914,1,1,1,1,1,0,0,0,0,0,0,0
3915,0,0,1,0,0,0,0,0,0,0,0,0
3916,0,0,0,1,0,0,1,1,1,0,0,0
3917,0,0,1,0,0,0,0,0,0,0,0,0
3918,1,1,0,1,0,0,1,0,1,0,0,0
3919,0,0,1,0,0,1,1,1,0,0,0,0
3920,1,1,1,1,0,0,0,0,1,0,1,0
3921,1,1,1,0,0,0,0,0,0,0,0,0
3922,1,1,1,0,1,0,0,0,0,0,0,0
3923,1,1,1,1,1,0,0,0,0,0,0,0
3924,0,0,1,1,0,0,1,1,0,0,0,0
3925,1,1,0,1,0,1,0,0,0,0,0,0
3926,0,1,0,0,0,0,0,0,0,0,0,0
3927,1,1,1,0,1,0,0,0,0,0,0,0
3928,1,1,0,1,0,0,0,0,0,0,0,0
3929,1,1,1,0,1,0,0,0,0,1,0,0
3930,0,0,0,0,0,0,1,1,0,0,0,0
3931,0,0,1,0,0,0,0,0,0,0,0,0
3932,0,0,0,1,0,0,0,0,0,0,0,0
3933,0,0,0,0,0,0,0,0,0,0,0,0
3934,1,1,0,0,0,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,1,1,1,0,0,0
3936,0,0,0,0,1,0,0,0,1,0,0,0
3937,0,0,0,0,0,0,1,1,0,0,0,0
3938,0,0,1,0,0,1,1,1,0,0,0,0
3939,1,1,0,0,1,0,0,0,0,0,0,0
3940,0,0,0,1,0,0,1,1,1,0,0,0
3941,1,1,1,1,0,0,0,0,0,0,0,0
3942,1,1,1,0,0,0,0,0,0,0,0,1
3943,1,1,1,0,1,1,0,0,0,0,0,0
3944,1,0,1,1,1,0,0,0,0,0,0,0
3945,0,0,0,1,0,0,1,1,1,0,0,0
3946,0,0,0,1,0,0,0,0,0,0,0,0
3947,1,1,0,0,0,0,0,0,0,0,0,0
3948,2,1,1,1,0,0,0,0,0,0,0,0
3949,0,0,1,0,1,0,1,1,0,0,0,0
3950,1,1,0,1,0,0,0,0,1,0,0,0
3951,0,0,1,0,1,0,0,0,0,0,0,0
3952,1,1,1,0,0,0,0,0,0,0,0,0
3953,0,1,1,1,0,1,0,0,0,0,0,0
3954,1,1,0,0,1,0,0,0,0,0,0,0
3955,1,1,1,0,0,0,0,0,0,0,0,0
3956,1,1,1,0,0,0,0,0,0,0,0,0
3957,1,1,0,0,0,0,0,0,0,0,1,0
3958,0,0,0,1,0,0,0,0,0,0,0,0
3959,1,1,1,0,0,0,0,0,0,0,0,0
3960,0,0,1,0,1,0,0,0,0,0,0,0
3961,1,1,0,0,0,0,0,0,0,0,0,0
3962,1,1,0,0,0,0,0,0,1,0,0,0
3963,1,1,1,0,0,0,0,0,0,0,0,0
3964,0,0,1,0,0,0,0,0,0,0,0,0
3965,1,1,1,0,0,0,0,0,0,0,0,0
3966,0,1,0,1,0,0,1,0,1,0,0,0
3967,0,0,1,0,1,1,1,1,0,1,0,0
3968,1,1,1,1,0,0,0,0,0,0,0,0
3969,0,0,1,0,0,0,1,1,0,0,0,0
3970,0,0,0,0,0,0,0,0,0,0,0,0
3971,1,1,0,0,0,1,0,0,1,0,0,0
3972,1,1,1,0,0,0,1,0,0,0,0,0
3973,1,1,0,0,0,0,0,0,0,0,0,0
3974,1,1,0,1,0,0,0,0,0,0,0,0
3975,1,1,0,0,0,1,0,0,0,0,0,0
3976,1,0,0,0,0,0,0,0,0,0,0,0
3977,0,0,0,1,1,0,0,0,0,0,0,0
3978,0,0,0,1,0,0,0,0,1,0,1,0
3979,1,1,0,1,0,0,0,0,0,0,1,0
3980,0,0,0,0,0,0,0,0,0,0,0,0
3981,1,1,1,0,1,0,0,0,0,0,0,0
3982,1,1,1,1,0,0,0,0,0,0,0,0
3983,1,1,1,1,0,0,0,0,0,0,0,0
3984,1,1,0,1,0,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0,0,0,0,0,0
3986,0,0,0,0,0,0,0,0,0,1,0,0
3987,1,1,0,0,0,0,0,0,0,0,0,0
3988,1,1,0,0,0,0,0,0,0,1,0,0
3989,1,1,1,0,0,0,0,0,0,1,0,1
3990,1,1,1,0,0,0,0,0,0,0,0,0
3991,0,0,1,0,0,0,0,0,0,0,0,0
3992,1,1,0,1,0,0,0,0,0,0,1,0
3993,0,0,0,1,0,0,0,0,1,0,0,1
3994,1,0,0,0,0,0,0,1,0,0,0,0
3995,1,1,1,0,0,0,0,0,0,0,0,0
3996,1,1,1,0,1,0,0,0,0,0,0,0
3997,0,0,0,0,1,0,1,1,1,0,0,0
3998,1,1,0,1,0,0,0,0,0,0,0,0
3999,1,1,1,0,0,0,0,0,0,1,0,0
4000,0,0,1,0,0,0,0,0,0,0,0,0
4001,1,1,0,1,0,0,0,0,0,0,1,0
4002,1,1,0,1,0,0,1,0,1,0,0,0
4003,2,1,0,0,0,0,0,0,0,0,0,0
4004,1,1,1,0,1,0,0,0,0,0,0,0
4005,0,1,1,0,0,0,0,0,0,0,0,0
4006,0,0,0,0,1,1,1,1,1,0,0,0
4007,0,0,0,1,0,0,0,0,0,0,0,0
4008,1,1,1,0,0,1,0,0,0,0,0,0
4009,0,0,1,0,0,1,0,0,0,0,0,0
4010,1,1,1,0,1,1,0,0,0,0,0,0
4011,1,1,0,0,1,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0,0,0,0,0
4013,0,0,1,0,1,0,0,0,0,0,0,0
4014,1,1,0,0,0,0,0,0,1,0,0,0
4015,0,0,1,0,1,1,1,1,0,0,0,0
4016,0,0,0,0,0,0,0,0,0,0,0,0
4017,0,0,1,0,1,0,0,0,0,0,0,0
4018,0,0,0,0,0,0,0,0,0,0,1,0
4019,1,1,1,1,0,0,0,0,0,0,0,0
4020,0,0,1,0,0,1,1,1,0,0,0,0
4021,2,1,1,1,0,0,0,0,0,0,0,0
4022,0,0,0,0,1,0,0,0,0,0,0,0
4023,1,1,0,0,0,0,0,0,1,0,0,0
4024,0,0,0,0,1,0,1,1,0,0,0,0
4025,2,1,1,0,0,0,0,0,0,0,0,0
4026,1,1,1,0,0,0,0,0,0,0,0,0
4027,0,0,1,0,0,0,0,0,0,0,0,0
4028,1,1,1,1,0,0,0,0,0,0,0,0
4029,0,0,1,0,0,0,0,0,0,1,0,0
4030,0,0,1,0,1,1,1,1,0,0,0,0
4031,1,1,0,1,0,0,0,0,0,0,0,0
4032,0,1,0,0,0,0,1,1,0,0,0,0
4033,0,0,1,0,0,1,1,1,0,0,0,0
4034,1,1,1,0,0,0,0,0,0,1,0,0
4035,1,1,0,1,0,0,0,0,0,0,0,1
4036,1,1,0,0,0,0,1,0,1,0,0,0
4037,1,1,1,0,0,0,0,0,0,0,0,0
4038,0,0,1,0,1,0,1,1,0,0,0,0
4039,0,1,1,0,0,0,1,1,0,0,0,0
4040,1,1,1,0,1,0,0,0,0,0,0,0
4041,0,0,0,0,1,0,0,0,0,0,0,0
4042,0,0,0,0,1,0,0,1,0,0,0,0
4043,1,1,1,0,0,0,0,0,0,1,1,0
4044,1,1,1,1,0,1,0,0,0,0,0,0
4045,0,0,1,0,0,0,0,0,0,0,0,1
4046,1,0,1,0,0,1,0,0,0,0,0,0
4047,0,0,1,0,1,0,0,0,0,0,0,0
4048,1,1,1,1,0,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,0,0,1,0,1,0
4050,1,1,1,0,1,0,0,0,0,0,0,0
4051,1,1,1,1,0,0,0,0,0,0,0,0
4052,1,0,0,1,1,0,0,1,0,0,0,0
4053,1,1,1,0,0,1,0,0,0,0,0,0
4054,1,1,1,0,0,0,0,0,0,0,0,0
4055,1,1,0,0,0,1,0,0,0,0,0,0
4056,0,0,0,0,0,1,1,0,1,1,0,0
4057,0,0,0,0,1,0,0,0,0,0,0,0
4058,1,1,1,0,0,0,0,0,0,0,0,0
4059,0,0,0,1,0,0,0,0,0,0,0,1
4060,1,0,1,0,1,0,0,0,0,0,0,0
4061,1,0,0,0,0,1,0,0,0,0,1,0
4062,1,1,1,0,1,0,0,0,0,0,0,0
4063,1,1,0,0,1,0,0,0,1,0,0,0
4064,0,0,1,0,1,0,0,0,0,0,0,0
4065,0,0,1,1,0,1,1,1,0,0,0,0
4066,0,0,0,0,1,1,0,0,0,0,0,0
4067,0,0,0,1,0,0,0,0,0,0,1,0
4068,1,1,0,1,0,1,0,0,1,0,0,0
4069,1,1,1,0,0,0,0,0,0,0,0,0
4070,1,1,1,1,0,0,0,0,0,0,0,0
4071,1,1,1,0,1,0,0,0,0,0,0,0
4072,0,0,0,0,0,0,1,0,1,0,0,0
4073,1,1,0,0,0,0,0,1,0,1,0,0
4074,1,0,1,0,0,1,0,0,0,0,0,0
4075,1,1,0,0,0,0,0,0,0,0,0,0
4076,1,1,0,0,0,1,0,0,0,0,0,0
4077,1,1,1,0,1,1,0,0,1,0,0,0
4078,1,1,1,0,0,0,0,0,0,0,0,0
4079,1,1,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,1,0,0,0,0,0,0,1,0
4081,1,1,0,0,1,0,0,0,0,0,0,0
4082,0,1,1,0,0,0,1,0,0,0,0,0
4083,1,1,1,0,1,0,0,0,0,0,0,0
4084,0,0,0,1,0,0,0,0,0,0,0,0
4085,1,1,0,1,0,0,0,0,1,0,0,0
4086,1,1,0,0,0,1,0,0,0,0,0,0
4087,1,1,0,1,0,1,0,0,0,0,0,0
4088,0,0,0,0,1,0,0,0,0,0,0,0
4089,0,0,1,0,1,1,1,1,0,0,0,0
4090,1,1,0,0,1,0,0,0,1,0,0,1
4091,1,1,0,0,1,0,1,0,1,0,0,0
4092,1,2,1,0,1,0,0,0,0,0,0,0
4093,1,0,0,0,1,0,0,0,0,0,0,1
4094,0,1,0,0,0,0,0,0,0,0,0,0
4095,1,1,0,1,0,0,0,0,0,0,0,0
4096,0,0,1,0,1,0,0,0,0,0,0,0
4097,0,0,0,1,0,1,0,0,0,0,0,0
4098,1,1,1,0,1,0,0,0,0,0,0,0
4099,1,0,1,1,1,0,1,1,0,0,0,1
4100,0,0,1,0,0,0,0,0,0,0,0,0
4101,1,1,1,0,1,0,0,0,0,0,0,0
4102,1,0,1,1,0,0,0,0,0,0,0,0
4103,1,1,1,0,1,1,0,0,0,0,0,0
4104,0,0,1,0,0,0,0,0,0,0,0,0
4105,0,0,0,1,0,1,0,0,0,0,0,0
4106,1,1,1,0,0,0,0,0,0,1,0,0
4107,0,0,0,0,0,0,1,1,1,0,0,0
4108,0,0,1,0,0,0,1,0,0,0,0,0
4109,1,1,1,0,0,0,0,0,0,0,0,0
4110,0,1,0,0,0,0,0,0,1,0,0,1
4111,0,0,0,0,0,0,1,1,0,0,0,0
4112,1,1,0,0,0,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,1,1,1,0,0,0
4114,0,0,0,1,0,0,1,1,0,0,0,0
4115,1,1,1,0,0,0,0,0,0,0,0,0
