,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
5772,0,0,1,1,0,1,1
5773,0,0,1,1,1,0,1
5774,0,1,0,1,0,0,0
5775,1,1,1,1,0,0,0
5776,1,1,1,0,0,0,0
5777,1,1,1,1,0,0,0
5778,1,1,0,1,1,0,0
5779,0,0,0,0,0,0,1
5780,0,0,0,1,0,0,1
5781,1,1,1,0,1,0,0
5782,0,0,1,1,1,1,0
5783,0,0,0,1,1,0,1
5784,1,1,1,0,0,0,0
5785,1,1,1,1,0,1,0
5786,0,0,1,0,1,0,1
5787,1,1,0,1,0,0,1
5788,1,1,1,1,0,0,0
5789,1,1,1,1,0,0,0
5790,0,0,0,0,0,0,1
5791,1,1,1,0,0,0,1
5792,1,1,1,0,0,0,1
5793,0,0,1,0,0,0,0
5794,0,0,0,1,1,0,0
5795,0,0,0,0,1,1,0
5796,1,1,1,1,0,0,0
5797,1,1,0,0,0,0,0
5798,1,1,0,0,0,0,0
5799,0,0,0,1,1,0,0
5800,1,1,0,1,1,0,0
5801,0,1,1,1,0,0,0
5802,0,0,0,0,0,0,1
5803,0,0,0,0,0,0,1
5804,1,1,1,0,0,0,0
5805,0,0,0,1,0,0,1
5806,1,1,1,0,0,0,0
5807,0,0,1,0,0,0,1
5808,1,1,1,1,0,0,0
5809,0,0,1,0,1,1,0
5810,1,1,0,0,0,1,0
5811,0,1,1,0,0,0,1
5812,1,1,1,0,1,0,0
5813,0,0,0,1,0,0,1
5814,0,0,0,0,1,0,1
5815,0,0,1,1,0,0,1
5816,0,0,1,1,0,0,1
5817,0,0,1,0,1,0,0
5818,1,1,1,1,1,1,1
5819,1,1,1,0,0,0,0
5820,0,0,1,1,0,0,0
5821,1,1,0,0,0,1,0
5822,0,0,1,0,0,0,0
5823,1,1,0,0,0,1,0
5824,0,0,1,1,0,1,1
5825,1,1,0,0,0,0,0
5826,1,1,1,0,0,0,0
5827,1,1,1,0,1,0,0
5828,0,0,0,1,0,0,1
5829,1,1,1,0,0,1,0
5830,1,1,1,0,0,0,0
5831,0,0,0,1,1,1,0
5832,1,0,0,1,0,0,0
5833,0,0,1,1,0,0,0
5834,1,1,0,0,0,0,1
5835,1,1,1,0,0,0,0
5836,2,1,1,1,0,0,1
5837,0,0,0,0,1,0,0
5838,1,1,0,0,0,0,0
5839,1,0,0,1,0,0,1
5840,1,1,1,1,1,1,0
5841,0,0,1,0,0,0,1
5842,0,0,1,1,1,1,0
5843,1,1,0,1,0,0,0
5844,1,1,1,0,1,1,0
5845,1,1,1,0,1,0,0
5846,0,0,0,0,0,0,1
5847,1,1,1,1,0,0,0
5848,1,1,1,0,0,0,1
5849,0,0,0,0,0,0,1
5850,0,0,1,0,0,1,0
5851,1,1,1,0,0,0,1
5852,0,0,1,0,0,0,0
5853,1,1,1,1,0,0,0
5854,1,1,1,0,1,1,0
5855,1,1,1,0,0,0,0
5856,1,1,0,0,0,0,0
5857,1,1,1,1,1,0,0
5858,1,1,1,1,0,0,0
5859,1,0,1,0,0,1,0
5860,0,0,1,0,0,0,1
5861,1,1,1,1,0,0,0
5862,0,0,1,0,0,0,0
5863,1,1,0,1,0,0,1
5864,1,0,1,0,0,0,1
5865,0,0,1,0,0,1,1
5866,1,1,1,1,0,0,0
5867,0,0,0,0,1,0,1
5868,1,1,1,1,0,0,0
5869,0,0,2,1,0,0,0
5870,1,1,1,0,0,0,1
5871,1,1,0,0,0,0,1
5872,1,1,0,0,0,1,0
5873,1,1,0,0,0,0,1
5874,0,0,0,0,0,0,0
5875,1,1,1,0,1,0,0
5876,0,0,0,0,0,0,0
5877,0,0,1,0,0,1,1
5878,1,1,1,0,0,0,0
5879,1,1,0,0,1,0,0
5880,1,1,1,0,0,1,0
5881,1,1,0,1,0,0,1
5882,1,0,0,1,0,1,0
5883,0,0,0,0,1,0,1
5884,1,1,1,0,0,0,1
5885,1,1,0,1,0,0,1
5886,0,0,1,1,0,0,1
5887,1,1,1,0,0,0,0
5888,0,0,0,1,0,0,0
5889,1,1,0,0,1,0,0
5890,0,0,0,0,0,0,1
5891,1,1,1,0,0,1,0
5892,1,1,1,0,0,1,1
5893,0,0,0,0,1,0,0
5894,1,1,0,0,0,0,1
5895,1,1,1,0,0,0,0
5896,1,1,0,0,0,0,1
5897,1,1,0,1,0,0,0
5898,0,0,0,0,0,0,0
5899,1,1,1,0,0,0,0
5900,0,1,0,0,1,0,0
5901,0,0,0,0,1,1,0
5902,1,1,0,1,0,0,1
5903,1,1,1,0,1,0,1
5904,1,1,0,0,0,0,0
5905,0,1,0,0,1,0,0
5906,0,0,0,0,0,0,1
5907,1,1,0,0,0,0,1
5908,0,0,0,0,0,0,1
5909,1,1,1,0,1,0,0
5910,0,0,1,0,0,0,0
5911,1,1,1,0,1,0,0
5912,0,0,1,0,0,0,1
5913,0,0,0,1,1,0,0
5914,1,1,1,1,1,0,0
5915,1,1,1,0,0,0,0
5916,1,1,0,1,1,0,0
5917,1,0,0,1,0,0,0
5918,0,0,1,1,0,0,1
5919,1,1,0,0,0,0,0
5920,1,1,1,1,0,0,0
5921,0,0,1,0,0,0,1
5922,1,0,1,0,0,0,0
5923,0,0,0,0,1,0,1
5924,1,1,0,0,0,0,1
5925,1,1,1,0,0,0,1
5926,1,1,1,0,0,0,0
5927,1,1,0,0,0,0,1
5928,0,0,0,0,1,0,1
5929,0,0,1,0,0,0,1
5930,1,1,0,0,0,0,1
5931,0,0,0,1,0,0,1
5932,1,0,0,1,0,0,1
5933,1,1,1,0,1,1,0
5934,1,1,1,0,0,0,1
5935,0,0,0,1,0,0,0
5936,1,1,1,0,0,0,0
5937,1,1,1,1,0,0,1
5938,1,1,1,0,1,0,0
5939,1,1,1,0,0,0,0
5940,1,1,1,0,0,1,0
5941,1,1,1,0,1,1,0
5942,1,1,1,0,0,1,1
5943,1,1,0,1,1,0,0
5944,1,1,0,1,0,0,0
5945,1,1,1,0,0,0,0
5946,1,0,1,0,1,0,0
5947,1,1,0,0,1,0,0
5948,0,0,0,0,0,0,1
5949,0,0,0,0,0,0,1
5950,0,0,1,0,0,0,0
5951,0,0,0,0,1,0,0
5952,1,0,1,1,0,0,0
5953,0,1,0,0,1,1,1
5954,1,1,1,1,0,0,0
5955,1,0,1,1,0,1,0
5956,1,1,0,0,0,1,1
5957,1,1,1,0,0,0,0
5958,0,0,0,1,0,0,0
5959,1,1,1,0,0,0,0
5960,0,0,1,1,0,0,0
5961,1,1,1,0,0,0,1
5962,1,1,0,0,1,0,0
5963,0,0,0,0,0,0,1
5964,1,1,1,0,0,0,1
5965,1,1,1,0,0,0,0
5966,1,1,0,1,0,0,0
5967,1,1,0,0,1,0,1
5968,1,2,1,0,0,0,1
5969,1,1,1,0,0,1,1
5970,0,0,1,0,0,0,0
5971,0,0,1,1,0,0,0
5972,0,0,0,0,0,0,1
5973,1,1,1,0,1,0,0
5974,0,0,0,0,0,0,1
5975,0,0,0,0,0,1,0
5976,1,1,0,0,1,0,0
5977,1,1,1,0,0,0,1
5978,1,0,0,0,0,0,0
5979,1,1,1,0,0,0,1
5980,0,0,1,1,0,0,1
5981,1,1,1,0,1,0,0
5982,0,0,0,0,1,0,0
5983,1,1,1,0,0,0,0
5984,1,0,1,0,0,1,0
5985,1,1,0,1,0,1,0
5986,0,0,1,0,0,0,0
5987,0,0,0,1,0,0,1
5988,0,1,0,0,0,0,0
5989,1,1,1,0,0,0,1
5990,1,1,0,0,0,0,0
5991,1,1,1,0,0,0,0
5992,1,1,0,0,1,1,0
5993,1,1,1,1,0,0,0
5994,1,0,1,0,0,0,0
5995,0,0,0,0,0,0,1
5996,1,0,1,1,1,0,0
5997,1,1,1,0,0,0,1
5998,1,1,0,0,1,0,1
5999,1,0,1,1,1,0,1
6000,1,1,0,0,1,0,0
6001,1,1,1,0,0,0,0
6002,0,0,0,0,0,0,1
6003,1,1,1,0,0,0,0
6004,0,0,0,0,1,0,1
6005,0,0,1,1,0,0,0
6006,1,1,1,1,0,0,0
6007,1,1,1,1,0,0,0
6008,1,1,1,1,0,0,0
6009,1,1,1,0,0,0,1
6010,0,0,1,0,0,1,0
6011,1,1,1,0,0,0,1
6012,0,0,0,0,0,1,1
6013,0,0,0,1,0,0,1
6014,1,1,1,1,0,1,0
6015,0,0,1,0,0,0,1
6016,0,0,0,1,0,0,0
6017,0,0,1,1,1,0,0
6018,1,1,1,0,0,0,1
6019,1,1,1,0,0,1,0
6020,0,0,0,1,0,0,0
6021,1,1,1,1,0,1,0
6022,0,0,1,0,0,0,1
6023,1,1,1,1,1,0,0
6024,0,0,0,1,1,0,0
6025,1,1,1,0,0,0,0
6026,1,1,1,1,0,1,0
6027,1,1,0,1,0,0,0
6028,1,1,0,0,1,0,1
6029,1,1,0,0,0,1,1
6030,1,1,1,1,0,0,0
6031,0,0,1,0,0,0,0
6032,0,0,1,1,0,0,0
6033,1,0,1,0,1,0,1
6034,0,0,0,1,0,0,0
6035,1,1,1,0,0,0,1
6036,0,0,1,1,0,0,0
6037,0,0,0,1,0,1,0
6038,0,0,0,0,0,0,1
6039,0,0,1,0,1,0,1
6040,0,0,1,1,1,0,0
6041,1,1,1,1,0,0,0
6042,0,1,0,1,0,0,0
6043,1,1,0,0,1,0,0
6044,0,0,1,0,0,0,1
6045,1,1,0,0,0,0,0
6046,1,1,1,0,0,0,0
6047,0,1,0,0,0,0,1
6048,1,1,1,1,1,0,0
6049,1,1,0,1,0,0,0
6050,1,1,1,1,0,0,0
6051,1,1,1,1,0,0,0
6052,1,1,0,0,0,0,1
6053,0,0,0,1,0,0,1
6054,1,1,0,0,0,0,1
6055,1,1,1,0,0,0,0
6056,1,0,0,1,0,0,0
6057,0,0,0,0,0,0,1
6058,1,1,1,0,0,0,0
6059,1,1,1,1,0,0,0
6060,1,1,1,0,0,1,0
6061,1,1,1,0,0,0,0
6062,1,1,0,0,0,0,1
6063,1,1,0,1,0,1,0
6064,1,1,0,1,0,1,0
6065,0,0,0,1,0,0,1
6066,1,1,1,0,1,0,0
6067,0,1,1,1,0,1,0
6068,1,1,0,0,0,1,0
6069,1,1,0,0,0,0,1
6070,1,1,1,0,0,1,0
6071,0,1,0,1,0,0,1
6072,1,1,1,0,0,1,0
6073,0,0,0,1,0,0,0
6074,0,0,1,1,0,0,1
6075,1,1,1,0,0,1,1
6076,0,0,0,0,0,0,0
6077,1,1,1,0,0,0,0
6078,0,0,0,1,0,0,1
6079,1,1,1,0,0,0,1
6080,0,0,0,1,0,0,1
6081,1,1,1,0,0,1,0
6082,0,0,1,1,0,0,0
6083,1,1,1,1,0,0,1
6084,1,1,0,1,0,0,0
6085,1,1,1,0,0,1,0
6086,1,1,0,0,1,0,0
6087,0,0,0,1,0,0,1
6088,0,0,0,0,0,0,1
6089,0,0,0,0,0,0,1
6090,1,1,0,0,0,0,1
6091,1,0,1,1,0,1,0
6092,1,1,1,1,1,1,0
6093,0,0,1,0,0,0,1
6094,0,0,0,0,0,0,1
6095,0,0,0,0,0,1,0
6096,1,0,1,0,1,0,1
6097,0,0,0,0,0,1,0
6098,1,1,0,0,0,1,1
6099,1,1,1,1,0,0,0
6100,1,1,0,0,0,0,0
6101,1,1,0,0,1,1,0
6102,0,0,0,0,0,0,1
6103,0,0,0,0,1,0,1
6104,1,1,1,0,0,0,0
6105,0,0,1,0,0,0,0
6106,2,0,1,0,0,0,1
6107,1,1,1,0,0,1,0
6108,1,1,0,0,0,1,0
6109,1,1,0,0,1,0,0
6110,1,1,1,0,0,1,1
6111,0,0,0,0,0,1,0
6112,1,1,1,1,0,0,0
6113,0,0,0,1,0,0,1
6114,0,0,0,0,0,0,1
6115,1,1,1,0,1,0,0
6116,1,1,0,0,0,0,1
6117,0,0,0,0,0,0,1
6118,1,1,0,0,0,0,1
6119,1,1,1,1,0,0,0
6120,1,1,1,0,0,0,1
6121,1,0,1,0,1,1,1
6122,1,1,1,1,0,0,0
6123,0,1,0,0,1,0,1
6124,1,1,1,1,0,1,0
6125,1,1,0,0,1,0,1
6126,1,1,0,0,1,0,1
6127,1,1,1,1,0,0,0
6128,1,1,1,0,0,1,0
6129,1,1,1,0,1,0,1
6130,1,1,1,0,0,0,0
6131,1,1,1,0,1,1,0
6132,1,2,1,1,1,1,0
6133,0,0,0,0,0,0,0
6134,1,1,1,0,0,0,0
6135,1,1,1,0,1,0,0
6136,0,0,0,0,0,0,1
6137,0,0,1,0,0,0,1
6138,0,0,0,1,0,0,1
6139,1,1,1,0,1,0,0
6140,1,1,0,1,0,0,1
6141,1,1,0,0,0,0,0
6142,0,0,0,0,1,0,1
6143,1,1,0,0,0,0,1
6144,1,0,0,0,1,0,1
6145,1,1,1,0,0,0,1
6146,1,0,0,0,1,1,0
6147,1,1,1,1,0,0,0
6148,1,1,0,1,0,0,0
6149,0,0,0,1,0,0,1
6150,1,1,0,1,0,0,0
6151,1,1,0,0,0,0,0
6152,1,1,1,0,0,0,0
6153,0,0,0,0,0,1,1
6154,1,1,0,1,0,0,0
6155,1,1,0,1,0,0,0
6156,1,1,1,0,0,0,1
6157,0,0,0,0,0,0,1
6158,0,0,0,0,0,0,0
6159,0,0,1,0,0,0,1
6160,1,0,0,0,0,0,0
6161,1,1,1,1,0,0,0
6162,0,0,0,0,0,1,1
6163,0,0,0,1,0,0,1
6164,0,0,0,0,0,0,1
6165,1,1,0,0,1,0,0
6166,1,1,1,0,0,1,0
6167,0,0,0,0,0,0,0
6168,1,0,1,0,0,0,0
6169,0,0,1,0,0,0,0
6170,0,0,0,0,1,0,0
6171,1,1,1,0,0,0,0
6172,1,1,1,0,0,0,0
6173,1,1,0,0,0,0,0
6174,1,0,0,1,0,0,1
6175,1,1,1,0,0,0,1
6176,1,1,1,0,0,0,0
6177,0,0,0,0,1,0,1
6178,1,0,1,0,0,0,0
6179,1,1,0,0,0,0,1
6180,1,1,0,0,0,0,0
6181,0,1,0,1,1,0,1
6182,1,1,0,1,0,1,0
6183,0,0,1,0,0,1,0
6184,1,1,1,1,1,1,0
6185,0,0,1,1,1,0,1
6186,1,1,0,0,0,0,1
6187,0,0,0,1,0,0,0
6188,0,0,0,1,0,1,1
6189,0,0,0,0,0,0,0
6190,0,0,1,0,0,0,0
6191,1,0,0,0,0,0,1
6192,0,0,0,0,0,0,1
6193,1,1,1,0,0,0,1
6194,0,0,0,0,1,0,1
6195,1,0,0,1,0,0,0
6196,0,0,1,1,0,0,0
6197,0,0,0,0,0,0,1
6198,2,1,1,0,0,1,1
6199,1,1,1,0,0,0,0
6200,0,0,0,1,1,0,1
6201,0,0,1,0,0,0,1
6202,0,0,1,0,0,0,1
6203,0,0,0,0,0,0,0
6204,0,0,0,0,0,0,0
6205,0,0,0,1,0,0,0
6206,2,1,0,0,1,0,0
6207,0,0,0,0,1,0,1
6208,0,0,1,0,0,1,1
6209,1,1,1,0,0,0,0
6210,1,1,1,0,0,1,0
6211,1,1,1,1,0,0,0
6212,1,1,1,0,0,0,1
6213,1,1,0,0,0,0,0
6214,0,0,0,0,1,0,0
6215,1,1,1,0,0,0,0
6216,1,1,1,1,0,0,0
6217,1,0,0,0,0,0,0
6218,0,0,0,1,0,0,0
6219,0,0,1,1,0,0,1
6220,0,0,1,0,1,0,1
6221,0,0,1,0,0,0,1
6222,1,1,0,0,0,0,0
6223,1,1,0,0,1,0,0
6224,1,0,0,0,0,0,1
6225,1,1,1,0,0,0,0
6226,1,1,1,0,0,0,0
6227,1,1,1,0,0,0,0
6228,1,1,1,0,1,0,0
6229,0,0,0,1,0,1,0
6230,0,0,0,1,0,0,0
6231,0,0,1,1,0,0,0
6232,0,0,1,1,1,0,0
6233,1,1,1,0,0,0,0
6234,1,1,1,0,0,0,1
6235,0,0,0,0,0,0,1
6236,0,0,1,0,0,0,0
6237,1,1,1,0,1,0,0
6238,1,1,1,1,0,0,0
6239,1,1,1,0,0,0,0
6240,0,0,0,0,0,0,0
6241,0,0,0,1,0,0,0
6242,1,1,0,0,0,0,0
6243,1,1,1,0,0,0,0
6244,1,1,1,0,0,0,1
6245,1,1,1,0,0,0,0
6246,1,1,1,1,1,0,0
6247,0,0,1,0,0,0,0
6248,1,1,0,0,1,0,0
6249,1,1,0,1,0,0,0
6250,0,0,1,1,0,0,1
6251,1,0,1,1,0,0,1
6252,1,1,0,0,1,0,1
6253,1,1,1,0,0,0,1
6254,0,0,1,0,0,0,1
6255,1,1,0,0,0,0,0
6256,1,2,1,0,0,1,1
6257,0,0,0,1,0,0,0
6258,1,1,1,0,0,0,0
6259,0,0,1,1,0,0,0
6260,0,0,0,0,1,0,0
6261,0,0,0,0,1,0,1
6262,1,1,1,0,0,1,0
6263,1,1,0,0,0,0,1
6264,0,0,1,1,0,1,0
6265,0,0,1,0,0,0,1
6266,0,0,0,1,0,0,1
6267,1,0,1,0,0,0,1
6268,1,1,1,0,0,0,0
6269,1,1,1,0,0,0,0
6270,1,1,0,1,0,1,0
6271,1,1,1,0,0,1,0
6272,1,1,0,0,0,0,1
6273,0,0,0,0,0,0,0
6274,0,1,0,0,0,0,1
6275,1,0,0,0,0,0,1
6276,0,0,0,1,0,0,1
6277,1,1,1,0,0,0,1
6278,0,0,0,0,0,0,1
6279,0,0,1,0,0,0,1
6280,1,1,0,1,0,0,1
6281,0,0,0,1,0,0,0
6282,0,1,0,0,0,1,1
6283,1,1,0,1,0,0,1
6284,1,0,1,1,0,0,0
6285,0,0,0,0,1,0,1
6286,0,0,0,0,0,0,1
6287,1,1,0,0,0,0,0
6288,1,1,1,0,0,0,0
6289,1,1,0,1,0,0,0
6290,1,1,0,0,0,1,0
6291,1,1,0,1,1,0,0
6292,1,1,1,0,0,0,0
6293,0,0,0,1,1,0,0
6294,1,1,1,0,0,0,0
6295,1,1,1,0,0,0,0
6296,1,1,0,1,1,0,0
6297,0,0,0,0,0,0,1
6298,1,0,0,1,1,0,1
6299,0,0,0,1,0,0,1
6300,1,1,1,0,0,0,0
6301,0,0,0,0,0,0,1
6302,0,0,0,0,1,0,1
6303,1,1,1,0,0,1,0
6304,1,1,1,0,1,0,0
6305,1,1,1,0,1,0,0
6306,0,0,0,1,0,0,1
6307,1,0,0,1,0,0,0
6308,0,0,0,0,0,0,1
6309,1,1,1,0,0,0,1
6310,1,1,1,0,0,0,0
6311,0,0,0,0,0,0,1
6312,1,1,1,1,0,0,0
6313,1,1,1,0,0,0,0
6314,0,0,0,0,1,0,0
6315,0,0,1,0,0,0,0
6316,1,2,1,0,1,1,0
6317,1,1,0,0,0,0,1
6318,1,1,0,0,0,0,1
6319,0,0,0,1,0,1,1
6320,1,1,0,0,0,1,1
6321,1,1,1,1,0,0,0
6322,0,0,1,0,0,0,1
6323,0,0,0,1,0,0,1
6324,1,1,0,0,1,0,0
6325,0,0,0,0,0,0,1
6326,2,1,1,0,1,0,0
6327,1,1,0,0,1,0,0
6328,1,1,0,0,0,0,1
6329,0,0,0,1,1,0,1
6330,1,1,1,0,0,0,1
6331,0,0,0,0,1,0,0
6332,0,0,0,0,1,0,1
6333,0,0,0,0,0,0,1
6334,1,1,1,0,0,0,1
6335,0,0,0,0,0,0,0
6336,0,0,0,1,0,0,0
6337,0,0,1,1,1,1,1
6338,0,0,0,0,0,0,1
6339,1,0,1,0,0,0,0
6340,1,2,0,0,0,0,0
6341,1,1,1,0,0,0,0
6342,1,1,1,0,0,0,1
6343,1,1,0,0,1,0,0
6344,1,1,1,1,1,0,0
6345,1,1,1,1,1,1,0
6346,1,1,1,0,0,0,1
6347,1,1,0,1,1,0,0
6348,1,1,0,0,0,0,1
6349,0,0,0,0,0,0,1
6350,1,1,0,1,0,0,0
6351,1,1,1,1,0,0,0
6352,0,0,0,0,0,0,1
6353,1,1,1,1,1,0,0
6354,1,1,0,0,0,0,1
6355,1,0,1,0,1,0,0
6356,1,1,1,0,1,0,0
6357,0,0,0,0,0,0,0
6358,0,0,0,0,0,1,0
6359,1,1,1,0,1,0,0
6360,1,0,1,1,0,0,1
6361,1,1,1,0,0,0,0
6362,0,1,1,0,0,0,0
6363,0,0,0,1,0,0,0
6364,1,1,1,0,1,1,0
6365,1,1,1,0,0,1,0
6366,1,1,1,0,0,0,0
6367,1,1,1,1,1,0,0
6368,0,0,0,0,0,0,1
6369,0,0,0,0,0,0,1
6370,1,1,1,1,0,0,0
6371,1,1,1,1,0,1,0
6372,0,1,1,1,0,0,0
6373,1,1,1,0,1,0,0
6374,1,1,1,0,1,1,0
6375,0,0,0,1,0,0,0
6376,1,1,1,0,0,0,0
6377,1,1,0,0,1,0,0
6378,1,1,0,0,0,0,0
6379,1,1,0,1,1,0,0
6380,1,1,1,0,0,0,0
6381,1,1,0,1,0,0,1
6382,0,0,0,0,0,0,1
6383,0,0,0,0,0,0,0
6384,1,1,1,1,1,0,0
6385,1,1,1,1,0,0,0
6386,1,1,1,0,1,0,0
6387,0,0,1,1,0,0,0
6388,1,1,1,1,0,0,0
6389,1,1,0,1,0,0,0
6390,1,1,1,0,0,0,1
6391,1,0,1,1,0,0,0
6392,1,1,0,1,0,0,0
6393,1,1,0,1,0,0,0
6394,1,1,1,0,0,0,0
6395,1,1,1,0,0,0,0
6396,1,1,0,0,0,0,1
6397,1,1,0,1,0,0,1
6398,0,0,0,1,0,0,0
6399,1,1,0,0,1,0,0
6400,1,1,1,0,1,0,1
6401,1,1,1,0,0,0,0
6402,1,0,1,0,0,0,1
6403,1,1,1,0,1,0,0
6404,1,1,0,1,0,0,1
6405,1,1,1,0,0,0,0
6406,1,1,0,0,0,0,1
6407,1,1,1,0,1,1,0
6408,1,1,1,1,0,0,0
6409,1,1,1,1,0,0,0
6410,1,1,0,1,1,0,0
6411,2,1,1,0,0,0,1
6412,1,1,1,0,0,0,1
6413,1,1,0,0,0,0,1
6414,1,1,1,0,1,0,0
6415,1,1,1,0,1,1,1
6416,0,0,1,0,0,0,0
6417,1,1,1,0,0,0,1
6418,0,0,0,0,0,0,0
6419,1,1,1,0,0,1,0
6420,1,1,1,0,0,0,1
6421,0,0,0,1,0,0,0
6422,0,1,0,0,1,0,0
6423,1,1,0,0,0,0,1
6424,1,1,1,0,0,0,0
6425,1,1,0,1,0,0,0
6426,1,1,1,1,0,0,0
6427,0,0,0,0,1,0,0
6428,1,1,1,0,0,0,1
6429,1,1,1,0,1,1,0
6430,1,1,1,0,0,0,0
6431,1,1,1,0,1,1,0
6432,1,1,1,0,1,0,0
6433,0,0,0,1,0,1,1
6434,0,1,1,0,0,0,0
6435,1,1,1,0,0,0,1
6436,0,0,1,1,0,0,1
6437,1,1,0,1,1,0,0
6438,0,0,0,1,0,0,1
6439,1,1,0,0,0,0,1
6440,0,0,0,1,0,0,1
6441,1,1,1,0,1,0,1
6442,1,1,0,1,1,0,0
6443,1,1,1,1,0,0,0
6444,1,1,1,0,1,0,1
6445,1,1,0,0,0,1,0
6446,0,0,1,0,0,0,0
6447,0,0,1,0,0,0,1
6448,1,1,1,0,0,0,0
6449,1,1,0,1,0,0,0
6450,0,1,1,1,0,0,1
6451,0,0,1,0,1,0,1
6452,1,1,0,1,0,0,0
6453,1,1,1,1,0,1,0
6454,0,0,1,0,0,0,0
6455,0,0,0,1,0,0,1
6456,1,1,1,1,0,0,0
6457,0,0,0,0,0,0,1
6458,1,1,0,1,0,0,1
6459,0,0,1,0,0,0,1
6460,0,0,0,0,0,0,0
6461,0,0,1,1,0,0,1
6462,1,1,1,1,0,0,0
6463,1,1,0,1,0,0,1
6464,1,1,0,0,0,0,1
6465,0,0,0,1,0,1,0
6466,1,1,1,0,0,0,1
6467,0,0,0,1,0,0,1
6468,1,1,1,1,0,0,0
6469,2,1,1,1,0,0,1
6470,1,0,1,0,1,0,1
6471,0,0,1,0,1,0,1
6472,0,0,1,0,0,0,0
6473,0,0,1,1,1,0,1
6474,0,0,0,0,0,0,1
6475,1,1,1,1,0,0,0
6476,0,0,1,0,0,0,0
6477,1,1,1,0,0,0,1
6478,1,1,1,0,1,0,0
6479,0,0,1,1,1,1,0
6480,0,0,0,0,1,0,0
6481,0,0,0,0,0,0,0
6482,0,0,1,0,0,0,1
6483,0,0,1,0,0,0,0
6484,1,0,0,1,0,0,0
6485,1,1,1,1,0,0,0
6486,1,1,1,0,0,0,1
6487,1,1,0,1,0,0,1
6488,0,0,0,0,0,0,0
6489,0,0,1,1,1,0,0
6490,1,1,1,1,0,1,0
6491,1,1,0,0,0,0,1
6492,0,0,0,1,1,0,0
6493,1,1,0,0,0,0,1
6494,0,1,0,0,0,0,1
6495,1,1,1,0,0,1,0
6496,1,1,1,0,0,0,0
6497,0,0,1,0,1,0,1
6498,1,1,1,0,0,1,0
6499,0,0,1,0,0,0,0
6500,0,0,0,0,0,0,1
6501,1,0,1,0,0,1,0
6502,0,0,0,1,0,0,1
6503,1,1,1,1,1,0,0
6504,1,1,0,0,0,0,1
6505,1,1,0,0,1,0,1
6506,1,1,1,1,0,0,0
6507,0,0,1,0,0,0,1
6508,1,1,0,0,0,0,1
6509,1,1,0,1,0,0,0
6510,0,0,1,0,1,0,1
6511,0,0,0,0,0,1,0
6512,0,0,0,0,0,0,0
6513,0,0,1,0,1,1,1
6514,0,0,1,1,0,0,0
6515,0,1,0,0,1,0,1
6516,1,1,0,0,1,0,0
6517,1,1,1,0,0,0,1
6518,1,1,1,0,0,0,0
6519,0,0,1,1,0,0,0
6520,1,1,0,0,0,1,0
6521,1,1,1,0,1,0,1
6522,1,1,1,0,0,0,0
6523,1,1,1,1,0,0,0
6524,0,1,0,1,0,0,0
6525,0,0,0,0,1,0,1
6526,0,0,1,0,0,0,1
6527,0,1,0,1,1,0,1
6528,0,0,0,0,0,0,1
6529,1,1,1,1,0,0,0
6530,1,1,1,0,0,0,1
6531,1,1,1,1,1,1,0
6532,1,1,0,0,0,0,0
6533,0,0,0,0,0,0,0
6534,1,1,1,0,0,0,0
6535,1,1,0,0,0,0,1
6536,0,0,0,0,1,0,1
6537,1,0,1,0,1,0,0
6538,1,1,1,0,0,0,1
6539,1,1,0,0,0,0,1
6540,1,1,0,1,0,1,1
6541,1,1,1,0,0,0,1
6542,1,0,1,0,0,1,1
6543,1,1,1,0,0,0,0
6544,0,0,0,1,0,0,1
6545,0,0,1,1,0,0,0
6546,1,1,0,0,0,0,0
6547,0,0,1,1,0,1,1
6548,1,1,1,0,0,0,0
6549,1,1,0,0,0,0,1
6550,1,1,0,0,0,0,0
6551,1,1,1,1,1,0,0
6552,1,1,0,0,0,0,0
6553,0,0,0,0,1,0,1
6554,0,0,0,0,0,0,1
6555,1,1,0,0,1,0,1
6556,1,1,1,0,0,0,1
6557,0,0,1,1,0,0,1
6558,1,1,0,1,1,0,1
6559,1,1,1,0,0,0,1
6560,0,0,0,0,0,0,0
6561,1,0,1,0,1,0,1
6562,1,1,0,0,1,0,0
6563,0,1,0,1,0,0,1
6564,0,0,0,1,0,0,0
6565,1,1,1,0,1,0,0
6566,0,0,0,0,0,0,1
6567,1,1,0,0,0,0,1
6568,1,1,0,0,0,0,0
6569,0,0,0,1,0,0,0
6570,1,0,1,1,0,0,0
6571,1,1,1,0,1,0,1
6572,1,1,0,1,0,0,0
6573,0,1,0,0,0,0,0
6574,1,1,0,0,0,0,1
6575,1,1,1,0,1,0,0
6576,1,1,1,0,1,1,0
6577,1,1,1,1,0,0,0
6578,1,1,1,0,0,0,0
6579,2,1,1,0,0,0,1
6580,0,0,0,0,1,0,1
6581,1,1,1,0,0,0,0
6582,0,0,1,0,0,0,1
6583,0,1,0,1,0,0,1
6584,1,1,0,1,0,0,1
6585,1,1,0,0,1,0,0
6586,1,1,1,1,0,0,0
6587,0,0,1,0,0,0,1
6588,1,1,0,0,0,1,0
6589,1,1,1,1,0,0,0
