,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
4131,1,1,0,0,1,0,1
4132,1,1,0,0,0,0,1
4133,1,1,1,1,0,0,1
4134,0,1,1,0,1,1,0
4135,1,1,1,1,0,0,0
4136,1,1,1,1,0,0,0
4137,1,1,0,0,0,0,1
4138,0,0,1,1,0,0,0
4139,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0
4141,1,1,0,0,0,0,1
4142,1,0,1,0,0,0,0
4143,1,1,1,0,0,1,0
4144,1,1,0,0,0,0,1
4145,1,1,0,1,0,0,1
4146,0,0,1,0,0,0,0
4147,1,1,0,1,0,0,0
4148,1,1,0,1,1,0,0
4149,1,1,0,1,0,0,0
4150,1,1,1,0,0,0,0
4151,1,1,1,1,0,0,0
4152,1,0,1,0,0,0,1
4153,1,1,1,0,0,0,1
4154,1,1,1,0,1,0,0
4155,1,1,0,0,0,0,0
4156,1,1,0,1,0,0,1
4157,1,1,1,0,1,0,0
4158,1,1,1,0,0,1,0
4159,1,1,1,0,0,0,0
4160,1,0,1,1,0,0,0
4161,1,1,1,1,0,0,0
4162,0,0,0,1,0,0,1
4163,0,0,1,1,0,0,0
4164,1,1,0,0,0,0,0
4165,0,0,0,0,1,0,1
4166,0,0,0,0,0,0,0
4167,0,0,0,1,0,0,1
4168,1,1,1,1,0,1,0
4169,0,0,1,0,0,0,0
4170,1,0,1,0,0,0,0
4171,1,1,0,0,0,0,1
4172,1,1,1,0,1,0,0
4173,1,1,0,0,1,0,1
4174,0,0,0,1,1,0,1
4175,1,1,0,0,1,0,1
4176,0,0,1,1,1,0,1
4177,0,1,0,0,0,0,0
4178,1,1,1,0,0,0,0
4179,1,1,1,0,1,0,0
4180,1,1,0,0,0,0,1
4181,1,1,1,0,0,1,0
4182,0,0,1,0,0,0,0
4183,1,1,1,0,0,0,0
4184,0,0,0,1,0,0,0
4185,0,0,1,1,1,0,0
4186,1,1,0,1,1,0,0
4187,1,1,0,1,0,0,0
4188,1,1,1,0,0,0,0
4189,1,1,1,0,1,0,0
4190,0,0,0,0,1,0,0
4191,1,1,0,1,0,0,1
4192,0,0,1,0,1,1,1
4193,1,1,1,1,1,0,0
4194,1,1,1,1,0,0,0
4195,1,1,0,0,0,0,1
4196,1,1,1,1,1,0,0
4197,0,0,0,1,0,0,1
4198,0,0,1,0,0,0,0
4199,0,0,1,0,1,1,0
4200,1,1,1,1,0,0,0
4201,0,0,0,0,1,0,1
4202,0,0,0,1,0,1,0
4203,1,1,0,0,0,0,0
4204,0,0,0,1,0,0,1
4205,1,1,1,1,0,0,0
4206,1,1,1,0,1,1,1
4207,0,0,0,1,0,0,1
4208,1,1,1,0,1,0,0
4209,1,0,1,0,1,0,1
4210,1,1,1,1,0,1,0
4211,1,1,0,0,0,1,1
4212,1,1,0,0,0,0,0
4213,1,1,0,0,0,0,0
4214,0,0,1,0,0,1,0
4215,0,0,0,0,0,0,1
4216,1,1,1,1,0,1,0
4217,1,1,0,0,0,0,0
4218,0,1,1,0,0,1,0
4219,0,1,0,1,0,0,0
4220,1,0,1,0,0,0,0
4221,1,1,1,0,1,0,1
4222,1,1,0,0,0,0,0
4223,0,0,1,1,0,1,1
4224,2,1,1,0,1,0,0
4225,0,0,0,0,1,0,0
4226,1,1,0,0,0,0,0
4227,0,0,1,0,1,1,1
4228,1,1,1,0,0,0,0
4229,1,1,1,0,0,0,0
4230,0,0,1,0,1,0,1
4231,1,1,0,0,1,0,0
4232,0,0,1,1,1,0,1
4233,2,1,0,1,0,0,1
4234,1,1,0,1,0,0,1
4235,1,1,0,0,0,0,0
4236,0,0,0,0,0,0,0
4237,1,1,0,1,0,0,1
4238,0,0,0,0,0,0,0
4239,1,1,0,0,0,0,0
4240,0,0,0,1,0,0,1
4241,0,0,0,0,1,0,0
4242,1,1,1,1,0,0,0
4243,1,1,0,0,0,0,1
4244,1,1,1,0,0,1,0
4245,0,0,1,0,0,1,1
4246,1,1,0,0,0,1,0
4247,0,0,0,1,0,0,0
4248,1,1,0,0,0,0,0
4249,1,1,0,0,0,0,1
4250,1,1,0,1,0,0,0
4251,0,0,1,0,0,0,1
4252,1,1,0,0,0,0,0
4253,1,1,1,0,0,0,0
4254,1,1,1,0,0,0,0
4255,1,1,1,0,0,1,0
4256,1,1,1,0,0,0,1
4257,1,1,1,0,0,1,0
4258,1,1,1,1,1,1,0
4259,0,0,0,0,1,0,1
4260,1,1,0,0,1,0,1
4261,0,0,0,1,0,1,0
4262,1,1,0,0,1,0,1
4263,1,1,1,0,1,1,0
4264,0,0,0,0,0,0,0
4265,1,1,1,1,0,1,0
4266,0,0,0,1,0,1,0
4267,1,1,0,1,0,0,0
4268,1,1,0,0,0,0,0
4269,1,1,1,1,0,0,0
4270,0,0,0,1,0,0,1
4271,1,1,0,0,0,0,1
4272,1,1,1,1,0,0,0
4273,0,0,0,0,0,0,0
4274,1,1,1,0,0,0,0
4275,1,1,0,1,0,0,0
4276,0,0,1,1,0,0,0
4277,1,0,1,0,0,0,1
4278,1,1,1,0,0,0,1
4279,1,1,0,0,0,0,0
4280,0,0,0,0,0,0,1
4281,1,0,0,1,0,0,1
4282,1,1,0,0,1,0,0
4283,0,0,1,0,0,0,1
4284,0,0,1,1,1,0,0
4285,0,0,1,1,0,0,0
4286,1,1,1,0,0,0,0
4287,1,1,1,1,0,0,0
4288,0,1,1,0,0,0,0
4289,0,0,0,0,0,0,1
4290,0,0,1,0,0,0,1
4291,1,1,0,1,0,0,1
4292,1,0,1,1,0,0,1
4293,0,0,0,0,1,0,0
4294,0,0,1,0,1,0,0
4295,1,1,1,1,1,0,0
4296,1,0,1,0,0,0,1
4297,0,0,1,0,0,1,0
4298,1,1,1,0,1,1,0
4299,0,0,0,0,0,1,0
4300,1,1,1,0,0,0,1
4301,1,1,1,1,1,1,0
4302,1,1,1,0,1,0,0
4303,1,0,1,1,1,0,0
4304,1,1,0,1,0,0,0
4305,0,0,0,0,0,0,0
4306,1,0,1,1,0,0,0
4307,1,1,0,0,0,0,0
4308,0,0,0,0,1,0,0
4309,1,1,0,0,0,0,1
4310,1,1,0,0,1,0,1
4311,0,0,0,0,0,0,0
4312,0,0,1,0,1,0,0
4313,1,1,1,0,0,0,0
4314,1,1,1,0,0,1,0
4315,1,1,1,1,1,0,0
4316,1,1,1,0,0,0,1
4317,1,0,1,0,1,1,1
4318,0,1,0,0,1,0,1
4319,0,0,0,0,0,0,1
4320,1,1,1,0,0,0,0
4321,0,0,0,1,0,0,1
4322,1,1,0,0,1,0,1
4323,1,1,0,0,0,1,1
4324,1,0,1,0,1,0,1
4325,0,0,0,0,1,0,0
4326,1,0,1,0,1,0,0
4327,1,1,1,0,1,0,0
4328,1,1,1,0,0,0,1
4329,1,1,1,1,1,1,0
4330,0,0,0,0,0,0,1
4331,1,1,0,0,0,0,1
4332,1,1,1,1,0,0,0
4333,1,1,0,0,0,0,1
4334,1,1,1,1,0,0,0
4335,0,1,1,0,0,0,0
4336,0,0,0,1,0,0,1
4337,1,1,1,0,1,0,0
4338,1,1,1,0,0,0,0
4339,0,1,0,1,0,0,0
4340,1,0,0,0,0,0,1
4341,1,1,0,0,0,0,0
4342,0,0,1,0,0,0,1
4343,1,1,0,0,0,0,0
4344,1,1,0,0,0,0,0
4345,1,1,1,1,0,0,0
4346,1,1,1,0,1,0,1
4347,0,0,0,1,0,0,1
4348,1,1,0,1,1,1,0
4349,1,1,1,0,0,0,0
4350,0,0,1,0,0,0,1
4351,0,0,1,1,0,0,1
4352,0,0,0,0,0,0,1
4353,1,1,1,0,1,0,0
4354,1,1,1,0,0,0,0
4355,2,1,0,1,0,0,0
4356,1,1,1,0,0,0,0
4357,1,1,1,1,1,0,0
4358,1,1,1,0,0,0,0
4359,1,1,1,0,1,0,0
4360,1,1,0,1,1,0,0
4361,0,1,0,0,0,0,1
4362,0,0,0,1,0,0,0
4363,0,0,1,0,0,0,0
4364,0,1,0,0,1,0,1
4365,1,1,0,0,1,0,0
4366,0,0,0,0,0,0,1
4367,1,1,0,1,1,0,0
4368,0,0,0,1,0,0,1
4369,1,1,0,1,1,0,0
4370,1,1,0,0,1,1,1
4371,0,0,0,0,1,0,0
4372,0,1,1,0,0,0,0
4373,1,1,0,1,0,0,1
4374,0,1,0,1,0,0,0
4375,1,1,1,0,0,0,0
4376,1,1,0,0,0,0,0
4377,0,0,1,1,1,0,0
4378,1,1,0,1,0,0,0
4379,1,1,0,1,0,0,1
4380,1,1,1,0,1,0,0
4381,1,1,1,0,0,0,0
4382,1,1,1,0,0,0,0
4383,1,1,1,0,0,0,0
4384,1,1,1,1,0,0,0
4385,1,1,1,0,0,0,1
4386,1,1,0,0,1,0,1
4387,1,1,1,0,0,0,1
4388,1,1,1,0,0,0,1
4389,1,1,0,0,0,0,1
4390,0,0,1,0,0,0,0
4391,1,1,1,0,0,0,0
4392,1,1,1,0,1,0,0
4393,0,0,1,1,0,1,1
4394,1,1,1,0,0,0,0
4395,1,1,1,1,0,0,0
4396,1,1,0,1,0,0,0
4397,0,0,0,0,0,0,1
4398,0,0,1,1,0,1,0
4399,0,0,0,0,0,0,1
4400,0,0,1,0,1,0,1
4401,1,1,1,1,0,1,0
4402,0,0,0,0,1,0,0
4403,1,1,1,0,0,0,0
4404,1,1,1,0,0,0,1
4405,1,1,1,0,0,0,0
4406,1,0,1,0,0,0,0
4407,1,1,0,1,0,1,1
4408,1,1,1,0,0,0,1
4409,0,0,0,0,0,0,0
4410,1,1,0,0,0,1,1
4411,1,1,1,0,0,0,0
4412,1,1,1,0,0,0,1
4413,0,0,0,0,1,0,1
4414,1,1,1,0,0,0,1
4415,0,0,1,1,0,0,0
4416,2,0,1,0,1,1,0
4417,0,0,1,1,0,1,1
4418,1,1,1,1,1,0,0
4419,0,0,0,0,0,0,0
4420,2,1,1,1,0,1,0
4421,0,0,1,0,1,1,1
4422,1,1,1,0,0,1,0
4423,1,1,1,0,0,1,0
4424,1,1,1,0,0,1,0
4425,0,0,1,1,0,1,1
4426,1,1,1,0,1,0,1
4427,0,0,0,0,0,0,1
4428,0,0,0,1,1,1,0
4429,1,0,1,0,0,1,1
4430,1,1,0,0,0,0,1
4431,1,0,1,0,0,0,1
4432,1,1,0,1,0,0,0
4433,1,1,1,0,1,0,0
4434,0,0,0,1,1,0,0
4435,1,1,1,1,0,0,0
4436,0,0,1,0,0,0,1
4437,1,1,1,0,1,1,0
4438,0,0,0,1,0,0,0
4439,2,1,1,0,0,0,0
4440,1,1,1,1,0,0,0
4441,2,1,1,0,0,0,0
4442,1,1,1,0,0,0,0
4443,1,1,1,0,0,1,0
4444,0,0,1,0,1,0,0
4445,1,1,1,0,0,0,0
4446,1,1,1,0,1,1,0
4447,1,1,0,1,0,1,0
4448,1,1,1,0,1,0,0
4449,0,0,0,1,0,0,1
4450,1,1,1,0,1,0,0
4451,1,1,0,1,0,0,0
4452,1,1,1,1,0,0,0
4453,0,0,0,0,0,0,0
4454,0,0,0,1,0,0,1
4455,1,1,1,0,1,0,0
4456,0,0,0,1,0,0,1
4457,0,0,0,1,0,0,0
4458,0,0,0,0,0,0,1
4459,0,0,0,0,1,0,1
4460,0,0,1,0,0,1,0
4461,1,1,0,0,0,0,1
4462,0,0,0,0,0,0,1
4463,0,0,1,0,0,0,0
4464,0,1,0,1,0,0,1
4465,1,1,0,1,0,0,0
4466,1,1,1,0,0,1,0
4467,1,0,1,0,0,0,0
4468,1,1,0,0,0,0,1
4469,1,1,1,0,0,0,0
4470,1,1,1,0,0,0,1
4471,1,1,1,0,0,1,0
4472,2,1,0,0,0,0,0
4473,1,1,0,0,0,0,0
4474,1,1,1,0,1,0,0
4475,0,0,0,0,0,0,1
4476,0,0,1,1,0,0,1
4477,1,1,0,0,0,0,1
4478,1,1,1,1,1,0,0
4479,1,1,0,0,0,0,0
4480,1,1,0,0,1,0,0
4481,1,1,1,1,0,0,0
4482,1,1,1,1,0,0,0
4483,1,1,0,0,1,0,1
4484,1,1,0,1,0,0,1
4485,1,1,0,0,0,0,1
4486,0,0,1,0,0,0,0
4487,1,1,0,1,0,0,0
4488,0,0,1,0,1,0,1
4489,0,0,1,1,0,0,0
4490,0,0,0,0,1,0,1
4491,0,0,1,0,1,0,1
4492,1,1,1,0,0,1,0
4493,0,0,1,0,1,0,1
4494,1,1,1,0,0,0,0
4495,1,1,1,0,0,0,0
4496,1,1,1,1,0,0,1
4497,1,1,1,0,0,1,1
4498,1,1,1,0,0,0,0
4499,0,0,1,0,0,0,0
4500,1,1,0,0,0,0,1
4501,1,1,1,0,0,0,0
4502,1,1,0,0,0,0,1
4503,1,0,0,0,0,0,1
4504,1,1,0,0,1,0,1
4505,1,1,1,0,0,0,0
4506,1,1,1,0,0,0,0
4507,1,1,1,0,1,0,0
4508,0,0,0,0,0,0,1
4509,1,1,0,1,0,0,0
4510,0,0,0,0,0,0,1
4511,1,1,1,0,0,0,0
4512,1,1,0,0,0,0,0
4513,1,0,1,0,0,0,1
4514,0,0,1,0,0,0,1
4515,1,1,0,0,0,0,0
4516,1,0,1,0,0,1,0
4517,1,1,1,0,1,0,0
4518,1,1,1,1,0,1,0
4519,1,1,1,0,0,0,0
4520,1,1,0,0,0,0,1
4521,1,1,0,0,0,0,0
4522,0,0,0,0,0,0,1
4523,1,1,0,0,0,0,1
4524,1,1,1,0,1,0,0
4525,0,0,0,1,0,0,0
4526,1,1,1,0,1,0,0
4527,1,1,1,0,0,0,0
4528,0,0,0,0,0,0,0
4529,0,0,1,1,0,0,0
4530,1,1,1,0,0,0,0
4531,0,0,0,0,0,0,1
4532,1,1,1,0,0,1,0
4533,0,0,1,1,0,0,0
4534,1,1,1,0,0,0,0
4535,1,1,1,0,1,0,0
4536,1,1,1,0,1,1,0
4537,1,1,1,0,0,0,1
4538,1,1,1,1,0,0,0
4539,1,0,1,0,1,0,0
4540,0,1,0,0,0,0,1
4541,0,1,1,0,0,1,1
4542,0,0,0,0,0,0,0
4543,0,0,1,1,0,0,1
4544,0,0,0,0,0,0,0
4545,1,1,1,0,1,0,0
4546,0,1,0,0,0,0,1
4547,0,0,1,0,0,1,1
4548,0,0,1,0,0,0,0
4549,0,1,0,0,1,0,1
4550,0,0,0,0,0,0,1
4551,1,1,0,1,0,0,0
4552,0,0,1,1,0,1,0
4553,0,0,1,1,0,0,1
4554,0,0,0,0,1,0,1
4555,1,0,1,0,1,1,0
4556,0,0,0,1,1,0,0
4557,0,0,0,0,0,0,1
4558,1,1,1,0,1,0,0
4559,1,1,1,0,0,0,0
4560,1,1,1,0,0,0,0
4561,1,1,1,0,1,0,0
4562,0,0,1,1,0,1,0
4563,1,1,1,1,0,0,0
4564,1,0,1,0,1,0,0
4565,1,1,0,1,1,1,0
4566,1,1,1,0,0,0,0
4567,1,1,1,0,0,0,0
4568,1,1,1,0,0,0,0
4569,2,1,0,1,0,0,0
4570,0,0,0,0,0,0,0
4571,1,1,0,0,1,0,0
4572,0,0,1,1,0,0,1
4573,1,1,1,0,0,1,0
4574,1,1,0,1,0,0,0
4575,1,1,1,1,1,0,1
4576,1,1,1,0,0,0,0
4577,1,1,1,1,0,0,0
4578,1,1,1,0,0,0,0
4579,1,1,0,0,0,0,1
4580,1,1,1,0,0,0,0
4581,0,0,1,1,0,0,1
4582,1,1,0,0,0,0,1
4583,1,1,1,0,1,0,1
4584,0,0,0,0,0,0,1
4585,0,0,0,0,0,0,0
4586,1,1,1,0,0,0,0
4587,0,1,0,1,1,0,0
4588,1,1,1,1,0,0,0
4589,1,0,0,1,1,0,0
4590,1,1,0,1,0,0,0
4591,0,0,1,0,0,0,0
4592,0,0,0,0,0,0,1
4593,1,1,0,1,0,0,1
4594,0,0,0,0,0,0,1
4595,0,0,0,0,0,0,1
4596,0,0,0,0,0,0,0
4597,1,1,1,1,0,0,0
4598,1,0,1,1,1,0,1
4599,1,1,0,0,1,0,0
4600,1,1,1,0,0,0,1
4601,0,0,1,1,0,0,1
4602,0,0,0,0,1,0,0
4603,1,1,1,1,0,0,1
4604,1,1,0,0,0,0,1
4605,1,1,1,0,0,1,1
4606,0,0,0,0,0,0,0
4607,1,1,1,1,0,0,1
4608,0,0,0,0,0,1,0
4609,1,1,0,0,1,0,0
4610,0,0,1,0,1,1,0
4611,0,0,0,1,0,0,1
4612,0,0,0,0,0,0,0
4613,1,1,1,0,1,0,0
4614,0,0,1,0,0,0,1
4615,1,1,0,0,1,0,0
4616,1,1,0,0,0,0,0
4617,1,1,1,1,0,0,0
4618,1,1,1,0,1,0,1
4619,1,1,0,0,0,0,0
4620,1,1,1,1,0,0,0
4621,0,0,1,0,0,0,0
4622,0,0,1,1,0,0,0
4623,2,1,0,0,1,0,0
4624,1,1,0,0,1,0,1
4625,1,1,1,1,0,0,0
4626,0,0,0,0,0,0,0
4627,0,0,1,0,0,0,0
4628,1,1,0,0,0,0,0
4629,1,1,1,0,0,0,0
4630,0,0,0,0,0,0,1
4631,0,0,0,1,0,0,0
4632,0,0,0,1,0,0,1
4633,1,1,0,1,0,0,0
4634,0,0,0,1,0,0,0
4635,0,0,0,0,0,0,1
4636,0,0,1,0,0,0,1
4637,0,0,1,0,0,0,1
4638,1,1,1,0,0,0,0
4639,1,1,1,0,0,0,0
4640,0,0,0,0,0,0,0
4641,0,0,0,0,1,0,1
4642,1,1,0,0,0,0,1
4643,1,1,1,0,0,0,0
4644,0,0,1,1,0,0,0
4645,0,0,0,1,0,0,0
4646,1,1,1,0,1,1,0
4647,1,1,1,0,0,0,1
4648,1,1,1,1,0,0,0
4649,1,1,0,0,0,0,0
4650,1,1,1,0,0,0,0
4651,1,2,1,1,1,0,0
4652,1,1,0,0,0,0,0
4653,2,1,1,0,1,0,0
4654,1,1,0,1,1,0,1
4655,0,0,0,0,1,0,0
4656,1,1,1,1,0,0,0
4657,0,1,0,1,0,0,0
4658,1,1,1,1,0,0,0
4659,0,0,0,0,1,0,1
4660,1,1,1,0,0,1,0
4661,0,0,0,0,0,0,1
4662,0,0,1,1,0,0,1
4663,0,0,0,0,1,1,0
4664,1,1,1,0,0,0,0
4665,1,0,1,0,0,0,1
4666,1,1,0,0,0,0,1
4667,1,1,1,0,0,0,0
4668,1,1,1,0,0,0,0
4669,1,1,0,0,0,0,0
4670,0,0,0,0,1,0,0
4671,0,0,0,0,0,0,0
4672,1,1,1,1,0,0,0
4673,1,1,0,1,1,0,0
4674,1,1,1,1,1,0,0
4675,0,0,0,0,0,0,0
4676,1,1,1,0,0,0,0
4677,0,0,0,0,0,0,1
4678,1,1,1,0,0,0,0
4679,1,1,1,1,0,0,0
4680,0,0,1,0,0,0,0
4681,1,1,1,1,0,0,0
4682,0,0,1,1,0,1,0
4683,1,1,0,0,1,0,0
4684,1,1,1,1,1,0,0
4685,1,1,1,0,1,0,0
4686,1,1,0,0,0,0,0
4687,1,1,0,0,0,0,1
4688,1,1,1,1,0,0,0
4689,1,1,0,0,1,0,0
4690,0,0,0,1,0,0,1
4691,1,1,1,0,0,0,1
4692,1,1,1,0,0,0,0
4693,1,1,0,1,1,0,1
4694,1,1,1,0,0,0,0
4695,1,1,0,0,0,0,1
4696,1,1,1,0,1,1,1
4697,0,0,0,1,0,0,1
4698,1,1,0,0,1,0,0
4699,1,1,1,0,0,0,1
4700,1,1,0,0,0,0,1
4701,1,1,0,1,0,1,0
4702,0,0,0,0,1,0,0
4703,0,0,1,0,0,0,1
4704,1,1,1,0,0,0,0
4705,0,0,1,0,0,0,0
4706,1,1,1,0,1,0,1
4707,1,1,1,1,0,1,0
4708,2,1,1,0,0,0,1
4709,1,1,1,0,1,1,0
4710,0,1,1,1,0,1,0
4711,0,0,1,0,1,0,1
4712,1,1,1,0,1,0,0
4713,0,0,1,0,1,1,1
4714,0,0,0,0,1,0,0
4715,1,1,0,0,1,0,0
4716,0,0,1,0,0,0,1
4717,0,0,1,0,0,0,1
4718,1,1,1,0,0,0,1
4719,2,1,1,1,0,0,0
4720,0,0,0,0,0,0,0
4721,1,1,0,1,0,0,1
4722,0,0,0,0,0,0,1
4723,1,1,0,0,0,0,0
4724,1,1,0,0,0,0,0
4725,1,1,1,0,0,0,0
4726,1,1,0,0,1,0,1
4727,1,1,1,0,0,0,1
4728,0,1,0,0,0,0,1
4729,1,0,1,0,0,0,0
4730,0,0,0,0,0,0,0
4731,1,0,1,0,0,0,1
4732,1,1,0,1,0,0,1
4733,1,1,0,1,0,0,0
4734,0,0,0,0,0,0,0
4735,0,0,0,0,0,1,1
4736,1,1,0,1,0,0,0
4737,0,0,0,1,0,0,0
4738,0,0,1,1,0,0,0
4739,1,1,0,1,0,0,0
4740,1,1,0,0,0,0,0
4741,1,1,1,1,0,0,0
4742,0,0,0,1,0,0,0
4743,1,1,1,1,0,0,0
4744,1,1,0,0,1,0,0
4745,1,1,0,0,0,0,0
4746,0,0,1,0,0,0,1
4747,1,1,0,1,0,0,1
4748,0,0,1,0,1,0,1
4749,1,1,0,0,1,0,0
4750,0,0,0,0,1,1,0
4751,0,0,0,0,1,0,0
4752,0,0,1,0,0,0,1
4753,0,0,0,1,0,0,1
4754,0,0,1,1,0,0,1
4755,0,0,0,0,1,0,0
4756,1,1,1,0,0,0,0
4757,1,1,1,1,1,0,0
4758,1,1,1,1,1,0,0
4759,0,0,0,1,0,1,1
4760,0,0,1,1,1,1,1
4761,0,0,0,0,0,0,0
4762,1,1,0,0,0,1,0
4763,1,1,0,1,0,1,1
4764,1,1,0,0,1,0,1
4765,1,1,0,0,0,0,1
4766,0,0,0,0,0,0,1
4767,0,0,1,0,0,0,1
4768,0,0,1,1,1,0,0
4769,1,1,1,0,1,1,0
4770,1,1,1,0,0,0,0
4771,1,1,1,1,0,0,0
4772,0,0,0,1,0,1,1
4773,1,1,1,1,1,0,0
4774,1,1,1,0,0,0,0
4775,1,1,1,1,1,0,0
4776,1,0,1,0,0,0,0
4777,1,1,1,0,0,0,1
4778,0,0,0,0,0,0,1
4779,1,1,0,0,0,0,1
4780,0,0,1,0,0,0,1
4781,1,1,0,0,0,0,0
4782,1,1,1,0,1,0,1
4783,1,1,0,0,0,0,1
4784,1,1,1,0,1,0,0
4785,1,1,1,0,0,0,1
4786,0,0,0,0,0,1,1
4787,0,0,0,1,0,0,1
4788,1,1,1,1,0,0,0
4789,1,0,1,0,0,1,0
4790,0,0,0,0,0,0,1
4791,2,1,0,0,1,0,1
4792,1,1,0,0,0,0,0
4793,0,0,1,1,1,1,1
4794,1,1,1,0,0,0,0
4795,0,0,0,0,1,0,1
4796,1,1,1,0,0,0,0
4797,1,1,0,0,0,0,1
4798,1,1,1,0,0,0,0
4799,1,1,1,0,0,0,0
4800,1,1,0,1,0,0,0
4801,1,1,1,1,0,0,0
4802,0,0,1,0,0,1,1
4803,1,1,1,1,0,0,0
4804,1,1,1,1,0,0,0
4805,0,0,0,0,1,0,1
4806,1,1,0,0,0,0,0
4807,1,1,1,0,0,1,0
4808,1,1,1,0,0,0,0
4809,1,1,0,1,1,0,0
4810,0,0,0,0,0,0,1
4811,0,0,1,0,1,0,1
4812,0,0,1,0,0,0,0
4813,0,0,1,0,0,0,1
4814,1,1,1,0,0,0,0
4815,0,0,0,1,0,0,1
4816,1,0,0,1,0,0,0
4817,0,0,1,1,0,0,0
4818,0,0,0,0,0,0,1
4819,0,0,1,0,0,0,0
4820,1,1,1,1,0,0,0
4821,0,0,0,0,0,0,0
4822,1,1,1,1,0,0,0
4823,0,0,1,1,0,0,0
4824,1,1,1,0,0,0,0
4825,0,0,0,0,0,0,1
4826,0,0,1,1,0,1,1
4827,1,1,0,0,1,0,0
4828,1,0,1,0,0,0,0
4829,0,0,0,1,0,0,1
4830,1,1,0,0,0,0,0
4831,1,1,0,0,1,0,0
4832,1,1,1,0,0,0,0
4833,1,1,0,0,1,1,0
4834,1,1,1,0,1,0,0
4835,0,0,0,0,1,0,0
4836,1,1,1,0,0,0,0
4837,1,2,1,0,1,1,0
4838,1,1,1,0,0,0,0
4839,1,1,0,0,1,0,0
4840,0,0,1,0,0,0,0
4841,1,1,0,0,1,0,0
4842,1,2,0,0,0,1,1
4843,1,1,1,0,0,1,1
4844,1,1,0,0,1,0,0
4845,0,0,0,1,1,0,1
4846,1,1,0,0,0,0,1
4847,0,0,0,0,1,0,0
4848,0,0,0,0,0,0,1
4849,1,1,0,0,0,0,1
4850,1,1,0,0,0,0,0
4851,0,0,0,0,0,0,1
4852,0,0,0,1,0,1,1
4853,0,0,0,0,0,0,1
4854,1,0,0,0,1,0,1
4855,1,1,1,0,0,0,0
4856,1,1,0,0,0,0,0
4857,0,0,0,1,1,0,1
4858,0,0,1,1,0,0,0
4859,1,0,1,0,0,0,1
4860,1,1,1,0,0,0,0
4861,1,1,1,0,0,0,0
4862,1,1,1,1,0,0,1
4863,1,1,1,0,0,0,0
4864,1,1,1,1,0,0,0
4865,1,1,0,1,0,0,0
4866,1,1,1,0,0,0,1
4867,1,1,1,0,1,0,0
4868,1,1,0,0,0,0,1
4869,1,1,1,0,0,0,1
4870,1,0,0,0,0,0,0
4871,0,0,0,0,0,0,1
4872,0,1,0,0,0,0,0
4873,1,0,1,0,1,0,0
4874,1,1,1,0,0,1,0
4875,1,1,1,0,0,1,0
4876,0,0,1,0,0,1,1
4877,1,1,1,1,0,1,0
4878,0,0,0,1,0,0,0
4879,0,0,1,1,0,1,0
4880,0,0,0,1,1,0,1
4881,1,1,0,0,0,0,0
4882,1,1,1,0,0,0,1
4883,0,0,0,0,0,0,1
4884,0,1,0,0,0,0,1
4885,0,0,1,1,0,0,1
4886,1,0,0,1,1,0,1
4887,1,1,1,1,0,0,0
4888,1,0,1,0,0,1,1
4889,0,0,1,0,0,0,0
4890,1,0,1,0,1,0,0
4891,1,0,1,1,0,1,1
4892,1,1,1,0,0,0,0
4893,1,1,0,0,0,0,0
4894,1,1,0,0,0,0,0
4895,1,1,0,0,1,0,1
4896,0,0,1,1,0,0,0
4897,0,0,0,0,0,0,1
4898,0,1,0,0,0,1,0
4899,1,1,0,0,0,0,0
4900,1,1,0,0,0,0,0
4901,0,1,0,0,0,0,1
4902,1,1,1,1,0,1,0
4903,0,0,1,0,1,0,1
4904,0,0,0,1,0,0,0
4905,1,1,1,0,0,0,0
4906,1,1,0,0,0,0,1
4907,1,1,1,1,0,1,1
4908,1,1,1,0,0,1,1
4909,1,1,1,1,0,0,0
4910,1,1,1,0,0,0,1
4911,1,1,1,0,1,0,1
4912,1,1,0,0,1,0,1
4913,1,0,0,0,1,1,0
4914,1,1,1,0,0,0,0
4915,0,1,1,1,1,0,1
4916,0,0,0,1,0,0,0
4917,1,1,1,0,1,0,0
4918,0,0,0,1,0,0,0
4919,2,1,0,0,0,0,1
4920,1,1,0,0,0,1,0
4921,1,0,1,0,0,0,1
4922,1,0,1,0,0,0,0
4923,0,0,0,1,0,0,0
4924,0,0,0,0,1,0,1
4925,1,1,0,0,1,1,1
4926,1,1,1,1,0,0,0
4927,1,1,1,0,0,0,0
4928,0,0,0,0,0,0,1
4929,0,0,1,1,0,1,1
4930,1,1,0,1,1,0,0
4931,1,1,0,0,0,0,0
4932,1,1,0,1,0,1,1
4933,1,1,0,0,1,0,0
4934,0,0,1,1,1,0,0
4935,1,1,1,0,0,0,0
4936,0,0,1,1,0,0,0
4937,0,0,0,0,0,1,1
4938,0,0,0,0,0,0,1
4939,1,1,0,0,1,0,1
4940,0,1,0,1,0,0,1
4941,1,1,1,1,1,1,0
4942,1,1,0,0,1,0,0
4943,1,1,1,0,1,0,0
4944,1,0,1,0,0,1,1
4945,0,0,1,0,0,0,0
4946,1,0,1,0,1,0,0
4947,0,0,0,0,0,0,1
4948,1,1,1,0,0,1,1
